id,title,kind_id,production_year,episode_nr
4285,V for Vendetta,7,1965.0,29.0
1774,The Milk Man,7,2009.0,6.0
95,Lil Jon & The Eastside Boyz,7,2004.0,4.0
2821,100 Nen Interview,2,2007.0,
1386,(#1.7),7,2008.0,7.0
2001,(2013-02-23),7,2013.0,
1792,Minna Canth: Työmiehen vaimo,7,2007.0,5.0
19,They're Slowly Falling Down,7,2012.0,5.0
3215,"Dalmatian Vacation, Part 2: Cross-Country Calamity",7,1998.0,51.0
2836,(#1.2),7,2004.0,2.0
4218,Burden of Guilt,7,1966.0,11.0
309,Fleeing Monks,7,1991.0,3.0
3446,(2010-12-03),7,2010.0,
9,Window Shopping,7,2006.0,2.0
4063,Bachelor for 12 corazones,7,2007.0,
5302,Just South of El Paso,7,2001.0,7.0
1700,Fixing Up Foyer,7,2010.0,11.0
2188,"New Mom, New Look",7,2008.0,9.0
1741,"Storms, Stone and Sod... Oh My!",7,2010.0,6.0
2845,Michael Jackson,7,2010.0,
5504,Game 2,7,1948.0,
1612,Pilot,7,2003.0,1.0
3706,Crocodile Snap,7,1997.0,2.0
2422,A Mother Like Myrna Doesn't Give Up Easily on Her Children,7,2011.0,47.0
3019,Penis De Milo,7,2011.0,
5544,Game 2,7,1954.0,
924,Pursuit,7,2006.0,20.0
1921,(#3.17),7,,17.0
1731,Nothing But Deck,7,2011.0,11.0
2971,"Death, the Final Frontier",7,2012.0,8.0
1287,(#3.30),7,2012.0,30.0
3562,"Deux poids, deux mesures",7,2010.0,
3064,Helig är bruttonationalprodukten - 1900-talet,7,1980.0,6.0
2137,From 'Stache to Flash,7,2008.0,3.0
347,The Execution,7,1984.0,4.0
5025,(2012-10-30),7,2012.0,
239,Cobble Hill/Park Slope,7,2004.0,6.0
4056,(2009-03-15),7,2009.0,
4944,Un dia tranquil,7,2003.0,5.0
1285,(#3.29),7,2012.0,29.0
4627,Mistrzowie bilarda,7,1998.0,35.0
2043,Too Much Information,7,2010.0,16.0
1993,(2012-11-03),7,2012.0,
2309,Amistades peligrosas,7,2011.0,23.0
2345,Las chicas,7,2011.0,6.0
3975,Rauchen kann tödlich sein,7,2008.0,59.0
1811,"Eeva Joenpelto: Tuomari Müller, hieno mies",7,2011.0,8.0
3692,A Woman's Touch,7,1990.0,4.0
1349,(#1.7),7,2006.0,7.0
1836,(2005-03-10),7,2005.0,
1952,(2011-07-02),7,2011.0,
4522,(2007-04-21),7,2007.0,
2124,Different Strokes,7,2005.0,30.0
5084,Duggars and DJs,7,2010.0,10.0
4457,13 anys i un dia,2,2007.0,
3478,(2012-10-01),7,2012.0,
2657,Skandinaviens skönaste människor,7,,
5509,1949 World Series,2,1949.0,
3140,(#2.57),7,2008.0,57.0
5731,Game 5,7,1973.0,
4947,Una vida nova,7,2003.0,12.0
1815,Pentti Haanpää: Noitaympyrä,7,2011.0,5.0
1710,Gateway to Savings,7,2011.0,2.0
1294,(#3.37),7,2012.0,37.0
1545,Frauen am Ball,7,2011.0,35.0
5440,(2011-02-20),7,2011.0,
663,The Garage Band,7,2006.0,5.0
549,Prettige jaarwisseling,7,1996.0,5.0
3475,(2012-01-13),7,2012.0,
5133,Duggars Speak Out,7,2010.0,19.0
3940,(#1.82),7,2008.0,82.0
5061,Duggar Dating Rules,7,2008.0,4.0
446,Het zal je kind maar wezen!,7,2006.0,3.0
696,(fdp),2,2012.0,
3454,(2011-04-29),7,2011.0,
3004,In-Sin-Erator,7,2012.0,
3956,(#1.97),7,2009.0,97.0
3000,Hot Boxed,7,2011.0,
5955,Game 7,7,1986.0,
3834,11 Somerset,2,2004.0,
3449,(2011-04-12),7,2011.0,
3612,Fygi,7,2006.0,17.0
3645,Oikogeneiakes axies,7,2007.0,28.0
3098,(#1.22),7,2007.0,22.0
522,Hebbedingen,7,1997.0,8.0
283,'80s Videos: A to Z,2,2009.0,
5569,Game 6,7,1957.0,
1689,Building Out the Bathroom,7,2011.0,1.0
3778,The Pawnbroker,7,1998.0,2.0
2668,Världens roligaste ögonblick 100-91,7,2005.0,1.0
4540,13 in de oorlog,2,2009.0,
3734,Markheim,7,1990.0,8.0
1999,(2013-02-09),7,2013.0,
1245,(#2.29),7,2011.0,29.0
1757,10 Great Reasons,2,2008.0,
4194,"Shadow of the Moon, Sea of the Shadow: Part 7",7,2002.0,7.0
4327,Breda,7,1990.0,
1108,Strzal na dancingu,7,1981.0,4.0
1035,Internationaler Großmodellflugtag Lehrte,7,2009.0,
2804,100 minutes pour convaincre,2,2002.0,
2374,Tentación,7,2012.0,40.0
443,Harrie,7,2011.0,7.0
378,Di Heart of Di Matter,7,2008.0,13.0
1424,(#1.15),7,2007.0,15.0
442,"Hallo, gezellig!",7,2010.0,1.0
4113,Morenos vs. Rubias,7,2011.0,
1247,(#2.30),7,2011.0,30.0
3952,(#1.93),7.0,2009.0,93.0
1309,(#4.12),7.0,2012.0,12.0
205,Memphis Drama,7.0,2009.0,3.0
5817,1979 American League Championship Series,2.0,1979.0,
111,Minneapolis,7.0,2012.0,4.0
2085,A Diamond in the Rough,7.0,2008.0,62.0
3419,(2005-10-05),7.0,2005.0,
468,Schuld!,7.0,1998.0,1.0
1736,"Renovate, Rent, Repeat",7.0,2011.0,3.0
4467,Estic malalt,7.0,2008.0,9.0
1130,Shinjitsu wa hikari no todokanu yami no soko ni,7.0,2009.0,16.0
1593,Fugitive,7.0,2005.0,8.0
726,(#1.11),7.0,2008.0,11.0
2679,Världens skönaste land - Del 3,7.0,2008.0,3.0
5770,Game 6,7.0,1975.0,
5923,Game 4,7.0,1985.0,
2281,10-8: Officers on Duty,2.0,2003.0,
4757,Vince the Shirker,7.0,2004.0,1.0
826,...Amb Manel Fuentes,2.0,2004.0,
3855,Tod in der Kasbah,7.0,1970.0,3.0
1587,Deliverance from Evil,7.0,2003.0,11.0
3459,(2011-05-11),7.0,2011.0,
5793,Game 2,7.0,1977.0,
5097,Duggars Fly South,7.0,2010.0,3.0
2444,Anna Feels That She Had Enough Share of Looking for Her Daughter,7.0,2011.0,53.0
1241,(#2.25),7.0,2011.0,25.0
2331,El fantasma del baño,7.0,2011.0,32.0
170,Palm Springs,7.0,2003.0,15.0
1957,(2011-09-24),7.0,2011.0,
5422,(2010-10-10),7.0,2010.0,
1730,New Bathroom and Closets,7.0,2009.0,9.0
3452,(2011-04-22),7.0,2011.0,
5217,Du principe d'Archimède appliqué aux canailles,7.0,2010.0,1.0
877,Immobilienhandel,7.0,1985.0,3.0
5346,Förrädarna,7.0,2009.0,3.0
1754,Three Room and a Baby,7.0,2010.0,9.0
809,(2008-12-06),7.0,2008.0,
5977,Game 7,7.0,1988.0,
3552,1066,2.0,2009.0,
4410,"Tranen, zweet en bloed (Tilburg)",7.0,1994.0,
2880,100% bakvis,2.0,2002.0,
331,Return of the Paintings,7.0,1988.0,4.0
5524,Game 4,7.0,1951.0,
2525,Sophia Comes Closer to the Truth,7.0,2011.0,105.0
5681,Game 4,7.0,1970.0,
1863,Through the Window,7.0,2009.0,8.0
1061,Pee Wee Ellis - Masala,7.0,2010.0,
1926,(#3.23),7.0,,23.0
3534,The Pursuit of Happyness Preview,7.0,2006.0,
1954,(2011-08-27),7.0,2011.0,
1980,(2012-06-02),7.0,2012.0,
4804,About a Girl,7.0,2005.0,9.0
5314,Shattered Images,7.0,2001.0,1.0
5225,17th Annual American Century Championship,2.0,2006.0,
3821,(#1.8),7.0,,8.0
1997,(2012-12-22),7.0,2012.0,
4817,Fortunate Son,7.0,2005.0,4.0
2050,10 Things You Didn't Know About...,2.0,2006.0,
2682,Världens skönaste land - Del 6,7.0,2008.0,6.0
2854,Have You Ever Dated a Bad Boy?,7.0,2010.0,4.0
4955,(#3.12),7.0,2007.0,12.0
5820,Game 3,7.0,1979.0,
2891,(2001-10-12),7.0,2001.0,
1067,Produzentengalerie Falkenberg,7.0,2008.0,
5938,Game 2,7.0,1986.0,
3592,Arravoniasmata,7.0,2006.0,29.0
5930,Game 2,7.0,1985.0,
4093,Especial De Munecos,7.0,2010.0,
403,'N Sync TV,2.0,1998.0,
245,Downtown Manhattan,7.0,,2.0
241,Corona: The 'Crown Jewel' of Queens,7.0,2010.0,1.0
3929,(#1.72),7.0,2008.0,72.0
1532,Tanya Morris,7.0,2010.0,15.0
2139,From Bummed Out to Belle of the Ball,7.0,2005.0,3.0
2851,100 Questions,2.0,2010.0,
1300,(#3.42),7.0,2012.0,42.0
3686,A Lesson in History,7.0,1990.0,9.0
3491,Babs and Chubby Baby the Judges,7.0,2006.0,
1996,(2012-12-08),7.0,2012.0,
125,"Atlanta, GA",7.0,2002.0,22.0
1384,(#1.5),7.0,2008.0,5.0
18,The World Just Falls Apart,7.0,2012.0,7.0
3121,(#2.38),7.0,2007.0,38.0
272,$weepstake$,2.0,1979.0,
5906,Game 4,7.0,1984.0,
5572,Game 1,7.0,1958.0,
4760,(#1.1),7.0,2011.0,1.0
4343,Een beetje geluk (Sneek),7.0,1994.0,
3858,(#1.2),7.0,2013.0,2.0
1887,(#2.6),7.0,2012.0,6.0
1019,Buchpräsentation: 'Das musst du erzählen - Erinnerungen an Willy Brandt' von Egon Bahr,7.0,2013.0,
55,Ed Goes to Court,7.0,2011.0,15.0
3007,Jersey Score,7.0,2012.0,
4695,13. komnata Richarda Müllera,7.0,2006.0,
604,Check Mate,7.0,2010.0,17.0
2920,100%,2.0,1999.0,
5588,(#1.2),7.0,1960.0,2.0
2301,Koi no kara sawagi,7.0,2010.0,5.0
1574,Tallinn,7.0,2008.0,4.0
4753,The Holiday,7.0,2004.0,3.0
3623,Kathodos,7.0,2006.0,32.0
5624,Game 6,7.0,1964.0,
3977,Stromschlag,7.0,2008.0,51.0
5466,James Connolly,7.0,2010.0,2.0
3666,Tehniki poini,7.0,2006.0,18.0
4495,The Vine of Death,7.0,,
4286,We're Not Coming Back,7.0,1965.0,12.0
3904,(#1.29),7.0,2008.0,29.0
4227,Follow the Leader,7.0,1964.0,2.0
1164,Cameron Mathison,7.0,2005.0,9.0
2284,Blood Sugar Sex Magik,7.0,2003.0,5.0
2981,Dying to Tell the Story,7.0,2010.0,13.0
269,Upper East Side,7.0,,7.0
1334,1 Kadin 1 Erkek,2.0,2008.0,
2180,Looking for Mr. Right,7.0,2008.0,67.0
4696,13. komnata Terezy Pergnerové,7.0,2006.0,
4891,Jordan,7.0,2012.0,6.0
3219,Double Dog Dare/Mooove It on Over,7.0,1997.0,19.0
3823,11 nin mo iru!,2.0,2011.0,
4575,Matura - czesc 2,7.0,2000.0,19.0
4393,Over en sluiten (Ilpendam),7.0,1996.0,
4374,Lage Vuursche,7.0,,
1558,Hawaii,7.0,2007.0,3.0
210,Up and Rolling,7.0,2009.0,14.0
2059,Caligula,7.0,2012.0,10.0
5537,Game 2,7.0,1953.0,
2499,Is There Still Hope for Paul and Gina?,7.0,2011.0,27.0
4945,Un matrimoni convenient,7.0,2003.0,13.0
1720,Kitchen Mission,7.0,2010.0,10.0
2109,Belle of the Bat Mitzvah,7.0,2008.0,4.0
4934,La calma abans del temporal,7.0,2003.0,2.0
3050,Tweets from the Dead,7.0,2008.0,3.0
2318,Chema,7.0,2011.0,4.0
3053,Uzi Daisy,7.0,,1.0
2646,(#5.5),7.0,2007.0,5.0
3090,(#1.15),7.0,2007.0,15.0
2035,Great Expectations,7.0,2010.0,13.0
2648,(#5.7),7.0,2007.0,7.0
4053,(2008-07-04),7.0,2008.0,
5722,Game 2,7.0,1973.0,
1535,1% eo-ddeon keot,2.0,2003.0,
5744,Game 4,7.0,1974.0,
1798,Liisa ihmemaassa,7.0,2008.0,10.0
207,Oh Mamma,7.0,2009.0,11.0
3881,(#1.107),7.0,2009.0,107.0
2189,"Nicole, Stacey, and Dawn",7.0,2008.0,27.0
951,Party,7.0,2002.0,11.0
532,Het testament,7.0,1994.0,2.0
1847,(2005-05-05),7.0,2005.0,
687,Hush-Hush,7.0,1961.0,11.0
4139,1933: Machtergreifung und Unterdrückung,7.0,,1.0
5503,Game 1,7.0,1948.0,
1964,(2011-11-12),7.0,2011.0,
509,Een buurvrouw is ook eenzaam,7.0,1998.0,9.0
5251,18 i +,2.0,2006.0,
5248,Stars und Sternchen,7.0,2004.0,6.0
1327,(#4.6),7.0,2012.0,6.0
4143,1937: Wirtschaftsaufschwung und Führerkult,7.0,,5.0
5985,Game 3,7.0,1989.0,
5805,Game 3,7.0,1977.0,
2933,A Tore Is Born,7.0,2012.0,
3181,Keeping Up with the Jinns/King for a Day,7.0,2010.0,7.0
436,Contract Is Contract,7.0,2007.0,6.0
4838,Roadtrip,7.0,2006.0,7.0
4964,(#3.20),7.0,2008.0,20.0
2706,1926 - Die schwarze Venus,7.0,1999.0,7.0
716,(#1.6),7.0,2010.0,6.0
2893,(2001-10-26),7.0,2001.0,
3979,Turbulente Taxifahrt,7.0,2008.0,47.0
3995,Idræt,7.0,2010.0,6.0
5812,1978 National League Championship Series,2.0,1978.0,
1392,(#1.3),7.0,2008.0,3.0
3091,(#1.16),7.0,2007.0,16.0
1258,(#2.40),7.0,2011.0,40.0
3609,Epikindyna paihnidia,7.0,2005.0,22.0
3541,Top 10 Countdown,7.0,2010.0,
4368,Kaartenhuis (Oss),7.0,1991.0,
146,"Hilton Head, South Carolina",7.0,2004.0,8.0
4262,The Hours Before Dawn,7.0,1964.0,8.0
4254,The Clash,7.0,1965.0,21.0
1204,(#1.23),7.0,2010.0,23.0
4017,11eyes,2.0,2009.0,
2270,Home,7.0,2010.0,6.0
4938,No sempre és possible oblidar,7.0,2003.0,5.0
1440,(#1.30),7.0,2007.0,30.0
1699,Firehouse Fixes,7.0,2010.0,3.0
1165,Eva La Rue,7.0,2004.0,1.0
5009,16th Annual American Century Championship,2.0,2005.0,
3,Cats and Dogs,7.0,2006.0,4.0
1854,Ding Dong,7.0,2009.0,3.0
1124,Kokoron oyami no sono saki ni,7.0,2009.0,23.0
4715,(#1.1),7.0,2011.0,1.0
1881,(#2.1),7.0,2012.0,1.0
1302,(#3.6),7.0,2011.0,6.0
2779,1992 - Die bosnische Tragödie,7.0,1999.0,3.0
84,"$100,000 Fortune Hunt",2.0,1989.0,
4,Finishing a Chapter,7.0,2006.0,5.0
5529,Game 2,7.0,1952.0,
4367,Huisarrest (Kampen),7.0,1992.0,
5663,1969 World Series,2.0,1969.0,
4977,De pyjamafuif,7.0,2006.0,6.0
3847,The Ghost in the Mirror: Part 1,7.0,2004.0,1.0
1505,Eva Woods,7.0,2011.0,40.0
4728,(#2.1),7.0,2011.0,1.0
2467,Anna Trembles in the Thought of Leaving Her Company to Bobby,7.0,2011.0,29.0
3155,(#3.73),7.0,2008.0,73.0
5917,Game 4,7.0,1984.0,
462,'T Wilhelmina,2.0,1975.0,
799,(2008-09-20),7.0,2008.0,
5951,1986 NBA Eastern Conference Finals,2.0,1986.0,
4399,Slalommen (Hoogezand-Sappemeer),7.0,1990.0,
5260,A Modest Proposal,7.0,2010.0,1.0
175,"Portland, Oregon",7.0,2002.0,10.0
5191,17 Sherly Road,2.0,1996.0,
85,"$100,000 Name That Tune",2.0,1984.0,
1986,(2012-07-21),7.0,2012.0,
4842,Squib Inc.,7.0,2004.0,12.0
5247,Lust und Laster,7.0,2004.0,4.0
5747,Game 2,7.0,1974.0,
314,Herr Flick's Revenge,7.0,1985.0,6.0
5368,1814,2.0,1988.0,
257,Midtown Manhattan,7.0,,1.0
325,Prior Engagements,7.0,1991.0,8.0
36,Pregnancy Test,7.0,2012.0,6.0
540,Laatste kans,7.0,1996.0,13.0
653,The Baby,7.0,2010.0,34.0
1843,(2005-03-24),7.0,2005.0,
5515,1950 World Series,2.0,1950.0,
3485,1st W.O.W,7.0,2006.0,
4048,(#2.3),7.0,2006.0,3.0
5750,1974 World Series,2.0,1974.0,
2798,Televisa Deportes vs Los Comediantes,7.0,2004.0,4.0
4639,Szczesliwy dzien,7.0,1998.0,40.0
3105,(#1.29),7.0,2007.0,29.0
2039,Meat Is Murder,7.0,2010.0,14.0
2522,Sophia Accepts the Ownership of the Toy Company,7.0,2011.0,136.0
3530,The Best of 106 and Park 2006 Top Ten Live 06,7.0,2006.0,
1734,Reach for the Beach,7.0,2011.0,13.0
1331,1 Girl 5 Gays 500 Fans,7.0,2011.0,
616,Eddie's Book,7.0,2009.0,3.0
5961,Game 4,7.0,1987.0,
811,(2009-01-10),7.0,2009.0,
697,A Bandeirinha Gostosa,7.0,2012.0,5.0
4539,(2011-09-13),7.0,2011.0,
969,Koko no kishi,7.0,2003.0,8.0
5310,Past Imperfect,7.0,2001.0,10.0
151,Los Angeles,7.0,2002.0,3.0
4626,Miss Policji - cz.2,7.0,1998.0,37.0
5499,Game 5,7.0,1947.0,
1217,(#1.35),7.0,2010.0,35.0
1180,(2005-11-23),7.0,2005.0,
2586,Puppy Love,7.0,,9.0
5518,Game 3,7.0,1950.0,
1565,1-2-3 Istanbul!,2.0,2009.0,
4044,(#1.3),7.0,2005.0,3.0
3560,Bon chic bon genre,7.0,2010.0,
4153,"A Great Distance in the Wind, the Sky at Dawn: Part 1",7.0,2002.0,23.0
3235,K Is for Kibble,7.0,1998.0,37.0
5080,Duggars and Bates Reloaded,7.0,2009.0,5.0
5366,(2006-01-12),7.0,2006.0,
1709,Front Yard Facelift,7.0,2010.0,13.0
4346,Een schertsvertoning (Groningen),7.0,1991.0,
1049,Lune Ndiaye - Künstler aus Senegal,7.0,2007.0,
3268,101 Dates,2.0,2010.0,
5029,(2013-05-21),7.0,2013.0,
2457,Anna Must Find a Way to Make Gina Recall Why She Became So Disoriented,7.0,2011.0,26.0
1897,10 on Top,2.0,2010.0,
2272,Salvation or Destruction,7.0,2010.0,5.0
1316,(#4.19),7.0,2013.0,19.0
3023,Putting a Smiley Face on Death,7.0,2010.0,2.0
2862,1900-1910: Din vilje sidder i fars lomme,7.0,1997.0,1.0
2097,All Boys to All Glamour,7.0,2008.0,65.0
2241,The Old Look Is in Remission,7.0,2005.0,37.0
51,Code Ed,7.0,2010.0,4.0
4737,15 Minutos MTV,2.0,2008.0,
1113,Zloty kielich z rubinami,7.0,1978.0,2.0
3113,(#2.30),7.0,2007.0,30.0
1012,AWO-Kinderlauf,7.0,2011.0,
4484,Black Nemesis,7.0,,
2451,Anna Is Not Comfortable in Handing Over the Company to Jessica,7.0,2011.0,10.0
2518,"Now That Anna and the Gang Reunited Pido and His Siblings, All That's Left Is for Him Get Back on His Own Feet",7.0,2011.0,57.0
4413,Vanitas (Haarlem),7.0,1994.0,
5980,(#1.2),7.0,1988.0,2.0
225,The Things I've Seen,7.0,2010.0,2.0
1488,(#2.4),7.0,2008.0,4.0
4295,Enjoy the Arm,7.0,2006.0,5.0
1725,Making Room for Baby,7.0,2010.0,3.0
2026,Ain't No Mountain High Enough,7.0,2010.0,19.0
1909,(#1.4),7.0,,4.0
3296,(#1.4),7.0,2007.0,4.0
155,"Miami, Florida",7.0,2002.0,8.0
5674,Game 1,7.0,1970.0,
2148,Funny Girl,7.0,2005.0,8.0
1605,Mr. Nobody,7.0,2004.0,11.0
5010,16x9: The Bigger Picture,2.0,2008.0,
3761,Steaming,7.0,1996.0,2.0
1864,10 minuten,2.0,2002.0,
3370,(2005-03-24),7.0,2005.0,
193,Vancouver Canada,7.0,2002.0,4.0
4543,De bezetting,7.0,2009.0,2.0
1828,William Shakespeare: Romeo ja Julia,7.0,2009.0,8.0
4548,Indië,7.0,2010.0,11.0
3643,O toixos,7.0,2005.0,21.0
3036,The End Is Weird,7.0,2008.0,6.0
611,Death Sex,7.0,2006.0,8.0
1342,(#1.15),7.0,2006.0,15.0
1596,In the Midnight Hour,7.0,2004.0,6.0
3132,(#2.49),7.0,2008.0,49.0
4335,De melkwegtaart (Meppel),7.0,1991.0,
5713,Game 1,7.0,1972.0,
590,The Bog Murder,7.0,2007.0,9.0
674,Vintage Eddie,7.0,2007.0,6.0
2660,Sveriges skönaste människor: Norrland,7.0,2006.0,4.0
708,O Time do Juiz,7.0,2012.0,4.0
4313,12 s polovinoy kresel ili Vsyo naoborot,2.0,1996.0,
2846,Nena,7.0,2004.0,1.0
770,(2006-03-25),7.0,2006.0,
3180,It's a Steal/Which Way Is Up?,7.0,2010.0,10.0
5690,Game 3,7.0,1971.0,
195,"Washington, DC",7.0,2003.0,25.0
4381,Marian (Arnhem),7.0,1996.0,
4718,(#1.12),7.0,2011.0,12.0
5049,Cheaper by the Duggars,7.0,2008.0,7.0
5668,Game 5,7.0,1969.0,
859,...De raíz luna,2.0,2008.0,
1413,(#1.6),7.0,2012.0,6.0
4121,12 corazones,7.0,2011.0,
4002,Politik,7.0,2010.0,3.0
44,#PrettyPeopleProblems,2.0,2013.0,
2086,A Face for Radio,7.0,2005.0,16.0
1983,(2012-06-30),7.0,2012.0,
5125,Duggars Respond & Rescue,7.0,,10.0
2892,(2001-10-19),7.0,2001.0,
3179,Hunchback's Tale/Agrabroka,7.0,2010.0,5.0
5174,"Run Duggars, Run",7.0,2009.0,20.0
4643,Tylko dla doroslych,7.0,1998.0,41.0
4426,12 Steps to Recovery,2.0,2010.0,
2407,No Good Deed Goes Unpunished,7.0,2001.0,15.0
3936,(#1.79),7.0,2008.0,79.0
5561,Game 6,7.0,1956.0,
974,Tasogare no tsuki,7.0,2003.0,7.0
1224,(#2.1),7.0,2010.0,1.0
2322,De piedra,7.0,2012.0,64.0
2859,100 Words For,2.0,2011.0,
935,Captured,7.0,2002.0,5.0
3973,Massenkarambolage,7.0,2008.0,62.0
3379,(2005-04-27),7.0,2005.0,
5652,Game 5,7.0,1968.0,
2718,1938 - Der erkaufte Friede,7.0,1999.0,7.0
4071,Especial de bailarinas,7.0,2010.0,
2132,Finding a New Shape of Mind,7.0,2008.0,25.0
4097,Especial de rapidos y furiosos,7.0,2009.0,
553,Rijp voor de sloop,7.0,2000.0,4.0
599,Baby Steps,7.0,2010.0,32.0
4043,(#1.2),7.0,,2.0
3773,The Guinea Pig,7.0,1998.0,8.0
4297,Farewell,7.0,2006.0,12.0
1827,Per Olov Enquist: Nedstörtad ängel/Suistunut enkeli,7.0,2009.0,9.0
4644,Wigilia cz. 1,7.0,1998.0,20.0
5596,Game 5,7.0,1960.0,
1974,(2012-03-17),7.0,2012.0,
5349,I fiendens händer,7.0,2009.0,4.0
3613,Gatopagida,7.0,2007.0,18.0
1779,To Heir Is Human,7.0,2008.0,3.0
821,... und die Tuba bläst der Huber,2.0,1981.0,
5012,16½ - mere af livet,2.0,2004.0,
618,Family Vacation,7.0,2010.0,26.0
4273,The Sound of Distant Thunder,7.0,1964.0,4.0
1533,Terry Ray,7.0,2010.0,21.0
3897,(#1.22),7.0,2008.0,22.0
4481,Trencament,7.0,2009.0,7.0
5046,Big Family Reunion,7.0,2008.0,9.0
3943,(#1.85),7.0,2008.0,85.0
1559,India,7.0,2007.0,12.0
607,Cold Case,7.0,2010.0,37.0
4923,Clarobscurs,7.0,2003.0,11.0
4611,Bomba,7.0,1998.0,13.0
2580,Lie Like a Dog,7.0,2000.0,15.0
5823,Game 1,7.0,1979.0,
824,Coffee Conversations,7.0,2013.0,2.0
1062,Perlen - Schwul-Lesbisches Film Festival Hannover,7.0,2009.0,
2177,"Lisa, Kerri Ann, Bobby",7.0,2008.0,49.0
4568,Ambasador,7.0,2000.0,36.0
2462,Anna Targets Her Competitor's Singaporean Account,7.0,2011.0,12.0
1189,(#1.1),7.0,2009.0,1.0
1733,Porch Palace,7.0,2010.0,7.0
1804,"Tarzan, apinain kuningas",7.0,2008.0,1.0
4031,UFO tokushû dai 1 dan,7.0,1986.0,
4812,Curve Balls,7.0,2008.0,
2275,Survivors,7.0,2010.0,1.0
4795,Protexendo o monte,7.0,2012.0,9.0
4126,27 de febrero de 2010,7.0,2011.0,11.0
3791,Too Fast,7.0,1998.0,7.0
5330,"Wrong Place, Wrong Time",7.0,2001.0,11.0
848,(2004-09-20),7.0,2004.0,
1442,(#1.32),7.0,2007.0,32.0
4424,Winkelen (Ooststellingwerf),7.0,1991.0,
2987,Fatal Distractions,7.0,2008.0,5.0
2203,"Patty, Maria, Yanilsa",7.0,2008.0,73.0
1633,1/2 Hour Comedy Hour,2.0,1990.0,
4386,Noodlot (Delft),7.0,1995.0,
4711,(2008-03-10),7.0,2008.0,
4876,Brooke,7.0,2010.0,11.0
6000,(#1.16),7.0,1965.0,16.0
597,Ally Abroad,7.0,2010.0,22.0
2616,Anesthesia,7.0,,
1773,The Bromance,7.0,2008.0,5.0
4453,125 milioni di caz..te,2.0,2001.0,
2012,Pretty Problems,7.0,2011.0,3.0
769,(2005-12-17),7.0,2005.0,
1650,(#1.1),7.0,2008.0,1.0
4256,The Cry of Fallen Birds,7.0,1965.0,28.0
2413,The Fix,7.0,2001.0,5.0
5274,No Strings Attached,7.0,2010.0,2.0
958,Tempest,7.0,2002.0,20.0
534,Hoofdpijn en bijzaken,7.0,1998.0,7.0
2720,1939 - Der Überfall,7.0,1999.0,1.0
4532,(2009-09-06),7.0,2009.0,
4900,Life After Labor 5,7.0,2012.0,13.0
2295,The Wild Bunch,7.0,2003.0,10.0
147,"Jackson Hole, WY",7.0,2005.0,16.0
253,Kids,7.0,2005.0,1.0
3806,(#1.14),7.0,,14.0
4620,Kalambury filmowe,7.0,1998.0,15.0
5404,19/20,2.0,1986.0,
643,Smart Phone,7.0,2010.0,28.0
2378,Youtube,7.0,2012.0,68.0
5539,Game 4,7.0,1953.0,
5686,Game 3,7.0,1971.0,
28,Cooking & Killing,7.0,2011.0,13.0
3968,Gefährliches Blind-Date,7.0,2008.0,48.0
5342,Att utplåna en kung,7.0,2009.0,12.0
2382,100 Centre Street,2.0,2001.0,
2025,10 Things I Hate About You,2.0,2009.0,
5252,(#1.50),7.0,2007.0,50.0
1405,(#1.12),7.0,2012.0,12.0
737,(#2.1),7.0,2009.0,1.0
4767,(#1.4),7.0,2011.0,4.0
3974,Mit dem Skateboard auf die Autobahn,7.0,2008.0,56.0
3038,The Headless Warden,7.0,,
2095,Age Is No Laughing Matter,7.0,2008.0,31.0
528,Het konijn,7.0,1995.0,5.0
1865,10 O'Clock Live,2.0,2011.0,
2924,1000 Jahre Byzanz,2.0,1975.0,
3722,Hi Diddle Dee Dee,7.0,1990.0,5.0
5374,(#1.4),7.0,2009.0,4.0
3751,Ritual,7.0,1989.0,4.0
4994,"Dinner, Bath, Puzzle",7.0,2013.0,11.0
4593,Strajk - czesc 1,7.0,2000.0,4.0
2883,(2001-06-08),7.0,2001.0,
2018,10 Things Every Guy Should Experience,2.0,2004.0,
1602,Looking for Mr. Wright,7.0,2005.0,6.0
1607,Off the Grid,7.0,2005.0,4.0
601,"Big Man, Little Man",7.0,2010.0,29.0
2328,El chino,7.0,2011.0,26.0
1429,(#1.2),7.0,2007.0,2.0
5701,Game 1,7.0,1972.0,
3545,W.O.W All-Stars,7.0,2006.0,
2949,Dead and Deader,7.0,2009.0,5.0
801,(2008-10-04),7.0,2008.0,
2839,100 Prozent,2.0,2004.0,
77,"Keenan & Dave (Bothell, WA)",7.0,2010.0,
3399,(2005-06-21),7.0,2005.0,
3165,(#3.83),7.0,2009.0,83.0
5661,Game 2,7.0,1969.0,
2902,(2002-06-22),7.0,2002.0,
1818,10 kirjaa rakkaudesta,2.0,2009.0,
5597,Game 6,7.0,1960.0,
2219,Self-Conscious to Self-Confident,7.0,2005.0,31.0
1271,(#3.15),7.0,2011.0,15.0
884,Jürgen von Manger,7.0,1976.0,
17,The End Time,7.0,2012.0,10.0
5489,1942,2.0,2011.0,
4896,Kianna,7.0,2011.0,8.0
4741,(#1.1),7.0,2005.0,1.0
620,Four Neighbors and a Funeral,7.0,2007.0,2.0
137,Coos Bay,7.0,2005.0,20.0
5056,Donating Duggars,7.0,2011.0,3.0
156,"Milwaukee, WI",7.0,2003.0,16.0
