company_id,company_name,country_code,movie_id,color_info,languages,countries,release dates
166,ABS-CBN,ph,2453,Unkown,English,Philippines,07/09/2011
166,ABS-CBN,ph,2454,Unkown,English,Philippines,26/05/2011
166,ABS-CBN,ph,2452,Unkown,English,Philippines,12/05/2011
166,ABS-CBN,ph,2455,Unkown,English,Philippines,26/10/2011
166,ABS-CBN,ph,2456,Unkown,English,Philippines,21/10/2011
166,ABS-CBN,ph,2457,Unkown,English,Philippines,13/06/2011
166,ABS-CBN,ph,2458,Unkown,English,Philippines,24/10/2011
166,ABS-CBN,ph,2459,Unkown,English,Philippines,13/05/2011
166,ABS-CBN,ph,2460,Unkown,English,Philippines,23/05/2011
166,ABS-CBN,ph,2461,Unkown,English,Philippines,18/11/2011
166,ABS-CBN,ph,2462,Unkown,English,Philippines,24/05/2011
166,ABS-CBN,ph,2463,Unkown,English,Philippines,17/08/2011
166,ABS-CBN,ph,2464,Unkown,English,Philippines,14/07/2011
166,ABS-CBN,ph,2465,Unkown,English,Philippines,17/10/2011
166,ABS-CBN,ph,2466,Unkown,English,Philippines,18/07/2011
166,ABS-CBN,ph,2467,Unkown,English,Philippines,16/06/2011
166,ABS-CBN,ph,2468,Unkown,English,Philippines,30/05/2011
166,ABS-CBN,ph,2429,Unkown,English,Philippines,15/08/2011
166,ABS-CBN,ph,2430,Unkown,English,Philippines,02/11/2011
166,ABS-CBN,ph,2431,Unkown,English,Philippines,19/08/2011
166,ABS-CBN,ph,2432,Unkown,English,Philippines,07/07/2011
166,ABS-CBN,ph,2433,Unkown,English,Philippines,27/05/2011
166,ABS-CBN,ph,2434,Unkown,English,Philippines,11/07/2011
166,ABS-CBN,ph,2435,Unkown,English,Philippines,03/11/2011
166,ABS-CBN,ph,2450,Unkown,English,Philippines,11/05/2011
166,ABS-CBN,ph,2469,Unkown,English,Philippines,04/08/2011
166,ABS-CBN,ph,2470,Unkown,English,Philippines,18/05/2011
166,ABS-CBN,ph,2471,Unkown,English,Philippines,10/08/2011
166,ABS-CBN,ph,2472,Unkown,English,Philippines,07/11/2011
166,ABS-CBN,ph,2474,Unkown,English,Philippines,29/08/2011
166,ABS-CBN,ph,2475,Unkown,English,Philippines,18/08/2011
166,ABS-CBN,ph,2476,Unkown,English,Philippines,01/06/2011
166,ABS-CBN,ph,2477,Unkown,English,Philippines,29/09/2011
166,ABS-CBN,ph,2473,Unkown,English,Philippines,27/07/2011
166,ABS-CBN,ph,2478,Unkown,English,Philippines,09/06/2011
166,ABS-CBN,ph,2483,Unkown,English,Philippines,11/10/2011
166,ABS-CBN,ph,2484,Unkown,English,Philippines,04/07/2011
166,ABS-CBN,ph,2479,Unkown,English,Philippines,03/10/2011
166,ABS-CBN,ph,2480,Unkown,English,Philippines,12/09/2011
166,ABS-CBN,ph,2481,Unkown,English,Philippines,28/10/2011
166,ABS-CBN,ph,2482,Unkown,English,Philippines,04/11/2011
166,ABS-CBN,ph,2485,Unkown,English,Philippines,22/09/2011
166,ABS-CBN,ph,2486,Unkown,English,Philippines,20/10/2011
166,ABS-CBN,ph,2487,Unkown,English,Philippines,08/11/2011
166,ABS-CBN,ph,2488,Unkown,English,Philippines,19/10/2011
166,ABS-CBN,ph,2489,Unkown,English,Philippines,01/09/2011
166,ABS-CBN,ph,2490,Unkown,English,Philippines,23/08/2011
166,ABS-CBN,ph,2491,Unkown,English,Philippines,06/09/2011
166,ABS-CBN,ph,2492,Unkown,English,Philippines,02/09/2011
166,ABS-CBN,ph,2493,Unkown,English,Philippines,14/09/2011
166,ABS-CBN,ph,2494,Unkown,English,Philippines,07/10/2011
166,ABS-CBN,ph,2495,Unkown,English,Philippines,10/10/2011
166,ABS-CBN,ph,2496,Unkown,English,Philippines,01/08/2011
166,ABS-CBN,ph,2497,Unkown,English,Philippines,13/09/2011
166,ABS-CBN,ph,2499,Unkown,English,Philippines,14/06/2011
166,ABS-CBN,ph,2498,Unkown,English,Philippines,20/06/2011
166,ABS-CBN,ph,2500,Unkown,English,Philippines,09/05/2011
166,ABS-CBN,ph,2501,Unkown,English,Philippines,16/09/2011
166,ABS-CBN,ph,2502,Unkown,English,Philippines,31/10/2011
166,ABS-CBN,ph,2503,Unkown,English,Philippines,31/08/2011
166,ABS-CBN,ph,2505,Unkown,English,Philippines,11/08/2011
166,ABS-CBN,ph,2506,Unkown,English,Philippines,17/05/2011
166,ABS-CBN,ph,2507,Unkown,English,Philippines,12/10/2011
166,ABS-CBN,ph,2508,Unkown,English,Philippines,16/08/2011
166,ABS-CBN,ph,2504,Unkown,English,Philippines,21/07/2011
166,ABS-CBN,ph,2509,Unkown,English,Philippines,08/08/2011
166,ABS-CBN,ph,2510,Unkown,English,Philippines,30/08/2011
166,ABS-CBN,ph,2511,Unkown,English,Philippines,29/06/2011
166,ABS-CBN,ph,2512,Unkown,English,Philippines,21/06/2011
166,ABS-CBN,ph,2513,Unkown,English,Philippines,05/07/2011
166,ABS-CBN,ph,2514,Unkown,English,Philippines,24/08/2011
166,ABS-CBN,ph,2515,Unkown,English,Philippines,15/11/2011
166,ABS-CBN,ph,2516,Unkown,English,Philippines,23/06/2011
166,ABS-CBN,ph,2517,Unkown,English,Philippines,13/07/2011
166,ABS-CBN,ph,2518,Unkown,English,Philippines,26/07/2011
166,ABS-CBN,ph,2519,Unkown,English,Philippines,09/08/2011
166,ABS-CBN,ph,2520,Unkown,English,Philippines,22/07/2011
166,ABS-CBN,ph,2521,Unkown,English,Philippines,30/06/2011
166,ABS-CBN,ph,2522,Unkown,English,Philippines,14/11/2011
166,ABS-CBN,ph,2525,Unkown,English,Philippines,30/09/2011
166,ABS-CBN,ph,2526,Unkown,English,Philippines,03/08/2011
166,ABS-CBN,ph,2527,Unkown,English,Philippines,16/11/2011
166,ABS-CBN,ph,2528,Unkown,English,Philippines,31/05/2011
166,ABS-CBN,ph,2529,Unkown,English,Philippines,20/09/2011
166,ABS-CBN,ph,2530,Unkown,English,Philippines,18/10/2011
166,ABS-CBN,ph,2531,Unkown,English,Philippines,27/10/2011
166,ABS-CBN,ph,2532,Unkown,English,Philippines,27/06/2011
166,ABS-CBN,ph,2533,Unkown,English,Philippines,29/07/2011
166,ABS-CBN,ph,2534,Unkown,English,Philippines,21/09/2011
166,ABS-CBN,ph,2535,Unkown,English,Philippines,28/07/2011
166,ABS-CBN,ph,2536,Unkown,English,Philippines,03/06/2011
166,ABS-CBN,ph,2537,Unkown,English,Philippines,09/11/2011
166,ABS-CBN,ph,2538,Unkown,English,Philippines,04/10/2011
166,ABS-CBN,ph,2539,Unkown,English,Philippines,25/05/2011
166,ABS-CBN,ph,2540,Unkown,English,Philippines,02/06/2011
166,ABS-CBN,ph,2523,Unkown,English,Philippines,01/07/2011
166,ABS-CBN,ph,2524,Unkown,English,Philippines,08/06/2011
166,ABS-CBN,ph,2541,Unkown,English,Philippines,06/06/2011
166,ABS-CBN,ph,2542,Unkown,English,Philippines,27/09/2011
166,ABS-CBN,ph,2543,Unkown,English,Philippines,10/06/2011
166,ABS-CBN,ph,2544,Unkown,English,Philippines,05/08/2011
166,ABS-CBN,ph,2545,Unkown,English,Philippines,10/05/2011
166,ABS-CBN,ph,2546,Unkown,English,Philippines,23/09/2011
166,ABS-CBN,ph,2547,Unkown,English,Philippines,06/07/2011
166,ABS-CBN,ph,2548,Unkown,English,Philippines,26/08/2011
166,ABS-CBN,ph,2549,Unkown,English,Philippines,05/09/2011
166,ABS-CBN,ph,2550,Unkown,English,Philippines,11/11/2011
166,ABS-CBN,ph,2551,Unkown,English,Philippines,19/09/2011
166,ABS-CBN,ph,2552,Unkown,English,Philippines,14/07/2011
166,ABS-CBN,ph,2553,Unkown,English,Philippines,06/10/2011
166,ABS-CBN,ph,2554,Unkown,English,Philippines,24/06/2011
166,ABS-CBN,ph,2555,Unkown,English,Philippines,08/07/2011
166,ABS-CBN,ph,2556,Unkown,English,Philippines,26/09/2011
166,ABS-CBN,ph,2557,Unkown,English,Philippines,14/10/2011
1152,Fireworks Entertainment,ca,2558,Color,English,USA,16/10/1999
168,Nickelodeon Network,us,2558,Color,English,USA,16/10/1999
3503,Viacom Productions,us,2558,Color,English,USA,16/10/1999
169,VH1 Television,us,2600,Color,English,USA,13/09/2000
3496,VH1 Productions,us,2601,Color,English,USA,06/09/2010
169,VH1 Television,us,2607,Color,English,USA,13/12/2000
169,VH1 Television,us,2628,Color,English,USA,03/10/2011
2781,LSL Productions,us,2638,Color,English,Unkown,01/01/1800
171,TV Asahi,jp,2785,Color,Japanese,Japan,28/09/1981
172,TV Guide Network,us,2814,Color,English,USA,02/10/2011
169,VH1 Television,us,2820,Color,English,USA,10/01/2003
133,NHK,jp,2821,Color,Japanese,Japan,05/02/2007
133,NHK,jp,2824,Unkown,English,Japan,13/08/2011
117,Game Show Network (GSN),us,2858,Color,English,USA,13/03/2007
2,YouTube,us,2859,Color,English,Canada,10/03/2011
184,Südwestrundfunk (SWR),de,2599,Color,German,Germany,03/10/1998
178,Kanal 5,se,2640,Color,Swedish,Sweden,08/11/2004
639,Televisa S.A. de C.V.,mx,2786,Color,Spanish,Mexico,01/01/2001
639,Televisa S.A. de C.V.,mx,2800,Color,Spanish,Mexico,04/10/2009
180,France 2 (FR2),fr,2804,Color,French,France,26/09/2002
73,Danmarks Radio (DR),dk,2861,Color,Danish,Denmark,13/09/1997
5413,BYU Television International,us,2879,Color,Spanish,USA,11/02/2007
448,GMA,ph,2913,Color,Filipino,Philippines,05/07/2006
1370,Saarländischer Rundfunk (SR),de,2917,Color,German,Germany,13/10/2002
665,Ketnet,be,2880,Color,Dutch,Belgium,13/01/2002
185,Telecinco,es,2881,Color,Spanish,Spain,25/05/2001
187,France 5,fr,2914,Color,French,France,19/01/1998
188,La Cinquième,fr,2914,Color,French,France,19/01/1998
1271,Pearson Television International,gb,2920,Color,English,USA,03/01/1999
374,N.I.R.,be,2921,Black and White,Dutch,Belgium,11/12/1956
57,Spike TV,us,3031,Color,English,USA,13/09/2012
243,Artear,ar,2925,Color,Spanish,Argentina,04/05/2002
2369,Panamericana Televisión,pe,2927,Color,Spanish,Unkown,01/01/1800
197,Sveriges Television (SVT),se,3062,Color,Swedish,Sweden,21/10/1980
197,Sveriges Television (SVT),se,3063,Color,Swedish,Sweden,04/11/1980
197,Sveriges Television (SVT),se,3064,Color,Swedish,Sweden,25/11/1980
197,Sveriges Television (SVT),se,3065,Color,Swedish,Sweden,11/11/1980
197,Sveriges Television (SVT),se,3066,Color,Swedish,Sweden,18/11/1980
197,Sveriges Television (SVT),se,3067,Color,Swedish,Sweden,21/10/1980
197,Sveriges Television (SVT),se,3068,Color,Swedish,Sweden,28/10/1980
200,Televisão Independente (TVI),pt,3189,Color,Portuguese,Portugal,13/09/1995
1,E! Entertainment Television,us,3190,Color,English,Unkown,01/01/1800
205,Speed Television,us,3191,Color,English,USA,23/06/2008
207,Disney Channel,us,3201,Color,English,USA,01/09/1997
209,Toon Disney,us,3201,Color,English,USA,01/09/1997
5593,Walt Disney Television Animation,us,3201,Color,English,USA,01/09/1997
969,Walt Disney Television,us,3201,Color,English,USA,01/09/1997
210,Seriously Entertainment,nz,3268,Color,English,Unkown,01/01/1800
1,E! Entertainment Television,us,3279,Color,English,USA,22/01/2007
1,E! Entertainment Television,us,3280,Color,English,USA,28/08/2006
1,E! Entertainment Television,us,3281,Color,English,USA,13/03/2006
1,E! Entertainment Television,us,3282,Color,English,USA,25/04/2005
1,E! Entertainment Television,us,3328,Color,Hebrew,Unkown,01/01/1800
5085,Endemol Entertainment,us,3328,Color,Hebrew,Unkown,01/01/1800
216,Black Entertainment Television (BET),us,3551,Color,English,USA,11/01/2009
311,ABC Sports,us,3680,Color,English,USA,06/02/1968
802,BBC Bristol,gb,3683,Color,English,UK,13/09/1989
329,Canadian Broadcasting Corporation (CBC),ca,3800,Color,English,Canada,13/09/2006
171,TV Asahi,jp,3823,Color,Japanese,Japan,13/10/2011
4897,Canal Once T.V.,mx,3851,Color,Spanish,Mexico,04/12/2003
1916,Nickelodeon Latin America (Nick Latino),,3856,Color,Spanish,USA,13/09/2013
4934,Plural Entertainment,es,3860,Color,Spanish,Unkown,01/01/1800
229,Nova,,3982,Color,Czech,Czech Republic,13/09/2006
5692,Baluba Television,,3983,Color,Swedish,Sweden,25/03/2013
73,Danmarks Radio (DR),dk,3993,Color,Danish,Denmark,07/03/2010
1303,Marvelous Entertainment,jp,4017,Color,Japanese,Japan,06/10/2009
1085,Pony Canyon,jp,4017,Color,Japanese,Japan,06/10/2009
1303,Marvelous Entertainment,jp,4018,Unkown,English,Japan,06/10/2009
1085,Pony Canyon,jp,4018,Unkown,English,Japan,06/10/2009
114,Nippon Television Network Corporation (NTV),jp,4027,Color,Japanese,Japan,08/11/1965
2117,Yomiuri Telecasting Corporation (YTV),jp,4027,Color,Japanese,Japan,08/11/1965
2117,Yomiuri Telecasting Corporation (YTV),jp,4029,Unkown,English,Japan,20/09/1979
16,Music Television (MTV),us,4035,Color,English,USA,13/09/1997
874,ITV Productions,gb,4037,Color,English,UK,15/04/2006
3699,Spiegel TV,de,4138,Black and White,German,Germany,13/11/2006
424,20th Century Fox Television,us,4209,Black and White,English,USA,18/09/1964
424,20th Century Fox Television,us,4210,Color,English,USA,07/10/1966
424,20th Century Fox Television,us,4211,Color,English,USA,06/01/1967
424,20th Century Fox Television,us,4212,Black and White,English,USA,25/12/1964
424,20th Century Fox Television,us,4213,Black and White,English,USA,28/02/1966
2982,Twentieth Century Fox Television,us,4214,Black and White,English,USA,20/11/1964
424,20th Century Fox Television,us,4215,Black and White,English,USA,07/02/1966
424,20th Century Fox Television,us,4216,Black and White,English,USA,13/12/1965
424,20th Century Fox Television,us,4217,Black and White,English,USA,11/10/1965
424,20th Century Fox Television,us,4218,Color,English,USA,02/12/1966
424,20th Century Fox Television,us,4219,Black and White,English,USA,21/03/1966
424,20th Century Fox Television,us,4220,Black and White,English,USA,28/03/1966
2982,Twentieth Century Fox Television,us,4221,Black and White,English,USA,06/11/1964
424,20th Century Fox Television,us,4222,Black and White,English,USA,07/03/1966
424,20th Century Fox Television,us,4223,Black and White,English,USA,12/03/1965
424,20th Century Fox Television,us,4224,Color,English,USA,23/09/1966
424,20th Century Fox Television,us,4225,Black and White,English,USA,29/01/1965
424,20th Century Fox Television,us,4226,Black and White,English,USA,03/01/1966
2982,Twentieth Century Fox Television,us,4227,Black and White,English,USA,25/09/1964
424,20th Century Fox Television,us,4228,Color,English,USA,30/09/1966
424,20th Century Fox Television,us,4229,Color,English,USA,09/09/1966
2982,Twentieth Century Fox Television,us,4230,Black and White,English,USA,18/09/1964
424,20th Century Fox Television,us,4231,Black and White,English,USA,15/11/1965
424,20th Century Fox Television,us,4232,Color,English,USA,30/12/1966
424,20th Century Fox Television,us,4233,Black and White,English,USA,04/12/1964
424,20th Century Fox Television,us,4234,Black and White,English,USA,08/11/1965
424,20th Century Fox Television,us,4235,Black and White,English,USA,08/01/1965
424,20th Century Fox Television,us,4236,Black and White,English,USA,27/11/1964
424,20th Century Fox Television,us,4237,Color,English,USA,16/09/1966
424,20th Century Fox Television,us,4238,Black and White,English,USA,26/03/1965
424,20th Century Fox Television,us,4239,Black and White,English,USA,23/04/1965
424,20th Century Fox Television,us,4240,Black and White,English,USA,30/04/1965
424,20th Century Fox Television,us,4241,Color,English,USA,14/10/1966
2982,Twentieth Century Fox Television,us,4242,Black and White,English,USA,30/10/1964
424,20th Century Fox Television,us,4243,Black and White,English,USA,20/09/1965
424,20th Century Fox Television,us,4244,Black and White,English,USA,01/11/1965
424,20th Century Fox Television,us,4245,Black and White,English,USA,25/10/1965
424,20th Century Fox Television,us,4246,Black and White,English,USA,04/04/1966
424,20th Century Fox Television,us,4247,Color,English,USA,16/12/1966
424,20th Century Fox Television,us,4248,Black and White,English,USA,11/12/1964
424,20th Century Fox Television,us,4249,Black and White,English,USA,22/11/1965
424,20th Century Fox Television,us,4250,Black and White,English,USA,27/12/1965
424,20th Century Fox Television,us,4251,Color,English,USA,09/12/1966
424,20th Century Fox Television,us,4252,Black and White,English,USA,15/01/1965
424,20th Century Fox Television,us,4253,Color,English,USA,28/10/1966
424,20th Century Fox Television,us,4254,Black and White,English,USA,12/02/1965
2982,Twentieth Century Fox Television,us,4255,Black and White,English,USA,23/10/1964
424,20th Century Fox Television,us,4256,Black and White,English,USA,09/04/1965
424,20th Century Fox Television,us,4257,Color,English,USA,23/12/1966
424,20th Century Fox Television,us,4258,Color,English,USA,11/11/1966
424,20th Century Fox Television,us,4259,Black and White,English,USA,07/05/1965
424,20th Century Fox Television,us,4260,Black and White,English,USA,14/03/1966
424,20th Century Fox Television,us,4261,Black and White,English,USA,18/10/1965
2982,Twentieth Century Fox Television,us,4262,Black and White,English,USA,13/11/1964
424,20th Century Fox Television,us,4263,Color,English,USA,13/01/1967
424,20th Century Fox Television,us,4264,Black and White,English,USA,04/10/1965
424,20th Century Fox Television,us,4265,Black and White,English,USA,06/12/1965
424,20th Century Fox Television,us,4266,Black and White,English,USA,13/09/1965
424,20th Century Fox Television,us,4267,Black and White,English,USA,22/01/1965
2982,Twentieth Century Fox Television,us,4268,Black and White,English,USA,02/10/1964
424,20th Century Fox Television,us,4269,Black and White,English,USA,02/04/1965
424,20th Century Fox Television,us,4270,Black and White,English,USA,31/01/1966
424,20th Century Fox Television,us,4271,Color,English,USA,04/11/1966
424,20th Century Fox Television,us,4272,Black and White,English,USA,10/01/1966
2982,Twentieth Century Fox Television,us,4273,Black and White,English,USA,16/10/1964
424,20th Century Fox Television,us,4274,Black and White,English,USA,21/02/1966
424,20th Century Fox Television,us,4275,Black and White,English,USA,18/12/1964
424,20th Century Fox Television,us,4276,Black and White,English,USA,19/03/1965
424,20th Century Fox Television,us,4277,Black and White,English,USA,26/02/1965
424,20th Century Fox Television,us,4278,Black and White,English,USA,05/03/1965
424,20th Century Fox Television,us,4279,Black and White,English,USA,27/09/1965
424,20th Century Fox Television,us,4280,Black and White,English,USA,01/01/1965
424,20th Century Fox Television,us,4281,Black and White,English,USA,05/02/1965
424,20th Century Fox Television,us,4282,Color,English,USA,18/11/1966
424,20th Century Fox Television,us,4283,Black and White,English,USA,14/02/1966
424,20th Century Fox Television,us,4284,Black and White,English,USA,17/01/1966
424,20th Century Fox Television,us,4285,Black and White,English,USA,16/04/1965
424,20th Century Fox Television,us,4286,Black and White,English,USA,29/11/1965
424,20th Century Fox Television,us,4287,Black and White,English,USA,24/01/1966
3019,Stuart Films,us,4426,Color,English,USA,30/07/2010
3019,Stuart Films,us,4427,Unkown,English,USA,01/12/2010
3019,Stuart Films,us,4428,Unkown,English,USA,13/01/2011
3019,Stuart Films,us,4429,Unkown,English,USA,01/07/2011
3019,Stuart Films,us,4432,Unkown,English,USA,01/06/2011
3019,Stuart Films,us,4434,Unkown,English,USA,13/12/2010
3019,Stuart Films,us,4436,Unkown,English,USA,01/05/2011
3019,Stuart Films,us,4437,Unkown,English,USA,15/05/2011
3019,Stuart Films,us,4438,Unkown,English,USA,01/02/2011
243,Artear,ar,4039,Color,Spanish,Argentina,15/09/2003
246,Promofilm US,us,4041,Color,Spanish,USA,15/11/2004
246,Promofilm US,us,4119,Color,Spanish,USA,11/01/2008
247,Chilevisión,cl,4125,Color,Spanish,Chile,31/05/2011
133,NHK,jp,4152,Color,Japanese,Japan,09/04/2002
5941,Studio Pierrot Co. Ltd.,jp,4152,Color,Japanese,Japan,09/04/2002
5221,El Terrat,es,4311,Color,Catalan,Spain,18/01/2004
664,SBS6,nl,4454,Color,Dutch,Netherlands,05/11/2003
253,Arbeitsgemeinschaft der öffentlich-rechtlichen Rundfunkanstalten der Bundesrepublik Deutschland (ARD),de,4455,Color,English,Germany,15/08/2009
225,Zweites Deutsches Fernsehen (ZDF),de,4455,Color,English,Germany,15/08/2009
64,Televisió de Catalunya (TV3),es,4457,Color,Catalan,Spain,13/10/2007
262,Nederlandse Programma Stichting (NPS),nl,4540,Color,Dutch,Netherlands,25/10/2009
4318,Teleac/NOT,nl,4540,Color,Dutch,Netherlands,25/10/2009
1244,Televisión Azteca (TV Azteca),mx,4555,Color,Spanish,Mexico,13/09/2007
64,Televisió de Catalunya (TV3),es,4666,Color,Catalan,Spain,02/10/1987
263,TVC,es,4668,Color,Catalan,Spain,17/09/1989
171,TV Asahi,jp,4680,Color,Japanese,Japan,13/01/2012
171,TV Asahi,jp,4681,Unkown,English,Japan,13/01/2012
171,TV Asahi,jp,4682,Unkown,English,Japan,20/01/2012
171,TV Asahi,jp,4683,Unkown,English,Japan,27/01/2012
171,TV Asahi,jp,4684,Unkown,English,Japan,03/02/2012
171,TV Asahi,jp,4685,Unkown,English,Japan,10/02/2012
171,TV Asahi,jp,4686,Unkown,English,Japan,17/02/2012
171,TV Asahi,jp,4687,Unkown,English,Japan,24/02/2012
171,TV Asahi,jp,4688,Unkown,English,Japan,02/03/2012
171,TV Asahi,jp,4689,Unkown,English,Japan,09/03/2012
264,Ceská Televize,cz,4690,Color,Czech,Czech Republic,03/01/2006
538,Hellenic Radio & Television (ERT),gr,4699,Color,Greek,Greece,17/12/2012
1541,Diagonal TV,es,4714,Color,Spanish,Unkown,01/01/1800
596,Granada Television,gb,4729,Color,English,UK,16/09/2007
269,Société Radio-Canada,ca,4730,Black and White,French,Unkown,01/01/1800
2512,MTV Productions,us,4734,Color,English,Unkown,01/01/1800
271,MTV Brasil,br,4737,Color,Portuguese,Brazil,10/03/2008
27,British Broadcasting Corporation (BBC),gb,4745,Color,English,UK,07/11/2002
270,TV Danmark,dk,4738,Color,Danish,Denmark,12/04/2004
270,TV Danmark,dk,4739,Color,Danish,Denmark,06/04/2004
5005,Marathon Productions,fr,4802,Color,English,France,28/02/2004
274,Telefactory,ca,4802,Color,English,France,28/02/2004
1541,Diagonal TV,es,4921,Color,Catalan,Unkown,01/01/1800
64,Televisió de Catalunya (TV3),es,4921,Color,Catalan,Unkown,01/01/1800
275,RTS-TV,xyu,4948,Color,Serbo-Croatian,Yugoslavia,01/01/1986
276,Sveriges Radio,se,4949,Black and White,Swedish,Sweden,10/09/1960
277,Eén,be,4951,Color,Dutch,Belgium,05/04/2005
424,20th Century Fox Television,us,4992,Color,English,Unkown,01/01/1800
424,20th Century Fox Television,us,4993,Color,English,USA,28/03/2013
424,20th Century Fox Television,us,4995,Color,English,USA,07/02/2013
424,20th Century Fox Television,us,4996,Color,English,USA,14/03/2013
424,20th Century Fox Television,us,4997,Color,English,USA,07/03/2013
424,20th Century Fox Television,us,4998,Color,English,USA,28/03/2013
424,20th Century Fox Television,us,4999,Color,English,USA,24/01/2013
424,20th Century Fox Television,us,5000,Color,English,USA,17/12/2012
424,20th Century Fox Television,us,5001,Color,English,USA,21/02/2013
424,20th Century Fox Television,us,5002,Color,English,USA,17/01/2013
424,20th Century Fox Television,us,5003,Color,English,USA,21/03/2013
424,20th Century Fox Television,us,5004,Color,English,USA,10/01/2013
424,20th Century Fox Television,us,5005,Color,English,USA,28/02/2013
3851,SVT Drama,se,5006,Color,Swedish,Sweden,19/01/1991
36,CanWest Global Television Network,ca,5010,Color,English,Canada,30/11/2008
128,TV2 Danmark,dk,5012,Color,Danish,Denmark,04/03/2004
4543,Endemol Deutschland,de,5187,Color,German,Germany,11/06/2011
287,TVN,,5192,Color,Spanish,Chile,03/01/2005
723,Paris Première,fr,5220,Unkown,French,Unkown,01/01/1800
291,MUN2 Television,us,5226,Color,English,USA,08/08/2005
292,Pro 7,de,5229,Color,German,Germany,09/02/2004
329,Canadian Broadcasting Corporation (CBC),ca,5258,Color,English,Unkown,01/01/1800
197,Sveriges Television (SVT),se,5341,Color,Swedish,Sweden,30/08/2009
197,Sveriges Television (SVT),se,5342,Color,Swedish,Sweden,22/11/2009
197,Sveriges Television (SVT),se,5343,Color,Swedish,Sweden,25/10/2009
197,Sveriges Television (SVT),se,5344,Color,Swedish,Sweden,06/09/2009
197,Sveriges Television (SVT),se,5345,Color,Swedish,Sweden,15/11/2009
197,Sveriges Television (SVT),se,5346,Color,Swedish,Sweden,13/09/2009
197,Sveriges Television (SVT),se,5347,Color,Swedish,Sweden,30/08/2009
197,Sveriges Television (SVT),se,5348,Color,Swedish,Sweden,18/10/2009
197,Sveriges Television (SVT),se,5349,Color,Swedish,Sweden,20/09/2009
197,Sveriges Television (SVT),se,5350,Color,Swedish,Sweden,08/11/2009
197,Sveriges Television (SVT),se,5351,Color,Swedish,Sweden,29/11/2009
197,Sveriges Television (SVT),se,5352,Color,Swedish,Sweden,27/09/2009
197,Sveriges Television (SVT),se,5353,Color,Swedish,Sweden,01/11/2009
197,Sveriges Television (SVT),se,5354,Color,Swedish,Sweden,04/10/2009
300,Canal Sur Televisión,es,5367,Color,Spanish,Spain,03/03/2006
197,Sveriges Television (SVT),se,5370,Color,Swedish,Sweden,16/02/2009
4338,DR TV,dk,5377,Color,Danish,Denmark,13/10/2014
73,Danmarks Radio (DR),dk,5377,Color,Danish,Denmark,13/10/2014
1388,TV2 Norge,no,5377,Color,Danish,Denmark,13/10/2014
1344,TV4 Sweden,se,5377,Color,Danish,Denmark,13/10/2014
67,Sat.1,de,5378,Color,German,Germany,04/12/1995
305,Australian Broadcasting Corporation (ABC),au,5463,Color,English,Australia,27/06/1982
3212,Abú Media,ie,5464,Color,English,Ireland,13/09/2010
5074,TVP 1,pl,5472,Color,Polish,Poland,02/03/2011
307,South African Broadcasting Corporation (SABC),za,5486,Color,English,South Africa,11/11/1984
181,Fuji Television Network,jp,5487,Color,Japanese,Japan,16/04/2010
290,NBC Sports,us,5494,Black and White,English,USA,30/09/1947
290,NBC Sports,us,5515,Black and White,English,USA,13/10/1950
290,NBC Sports,us,5520,Black and White,English,USA,04/10/1951
290,NBC Sports,us,5563,Black and White,English,USA,02/10/1957
290,NBC Sports,us,5571,Black and White,English,USA,13/10/1958
371,ABC News,us,5586,Unkown,English,USA,26/09/1960
313,CBS News,us,5586,Unkown,English,USA,26/09/1960
322,NBC News,us,5586,Unkown,English,USA,26/09/1960
290,NBC Sports,us,5639,Color,English,USA,13/10/1967
310,NBC Sports Special,,5692,Color,English,USA,09/10/1971
290,NBC Sports,us,5764,Color,English,USA,11/10/1975
311,ABC Sports,us,5778,Color,English,USA,09/10/1976
290,NBC Sports,us,5786,Color,English,USA,15/10/1976
311,ABC Sports,us,5869,Color,English,USA,07/10/1982
290,NBC Sports,us,5873,Color,English,USA,13/10/1982
290,NBC Sports,us,5881,Color,English,USA,05/10/1983
311,ABC Sports,us,5902,Color,English,USA,02/10/1984
19,National Broadcasting Company (NBC),us,5913,Color,English,USA,09/10/1984
314,National Broadcasting Company (NBC) Sports,us,5952,Color,English,USA,18/10/1986
322,NBC News,us,5956,Color,English,USA,10/09/1986
27,British Broadcasting Corporation (BBC),gb,5993,Black and White,English,UK,03/07/1965
