movie_id,color_info,languages,countries,release dates
3756,Unkown,English,UK,31/05/1990
3757,Unkown,English,UK,13/05/1992
3758,Unkown,English,UK,29/01/1990
3759,Unkown,English,UK,26/10/1993
3760,Unkown,English,UK,17/10/1994
3761,Unkown,English,UK,03/10/1996
3762,Unkown,English,UK,13/07/2000
3763,Unkown,English,UK,24/05/1991
3764,Unkown,English,UK,24/10/1996
3765,Unkown,English,UK,28/06/1991
3766,Unkown,English,UK,24/10/1994
3767,Unkown,English,UK,07/06/1991
3768,Unkown,English,UK,14/11/1994
3769,Unkown,English,UK,03/10/1994
3770,Unkown,English,UK,12/07/2000
3771,Unkown,English,UK,26/04/1991
3772,Unkown,English,UK,04/07/2000
3773,Unkown,English,UK,18/10/1998
3774,Unkown,English,UK,10/10/1989
3775,Unkown,English,UK,13/07/1999
3776,Unkown,English,UK,22/06/1989
3777,Unkown,English,UK,12/07/1990
3778,Unkown,English,UK,20/05/1998
3779,Unkown,English,UK,21/06/1991
3780,Unkown,English,UK,20/05/1992
3781,Unkown,English,UK,27/05/1998
3782,Unkown,English,UK,04/07/1999
3783,Unkown,English,UK,03/10/1989
3784,Unkown,English,UK,05/12/1994
3785,Unkown,English,UK,21/11/1996
3786,Unkown,English,UK,09/10/1997
3787,Unkown,English,UK,02/11/1993
3788,Unkown,English,UK,06/07/1999
3789,Unkown,English,UK,10/06/1992
3790,Unkown,English,UK,24/05/1990
3791,Unkown,English,UK,11/10/1998
3792,Unkown,English,UK,07/08/1992
3793,Unkown,English,UK,02/10/1997
3794,Unkown,English,UK,04/04/1989
3795,Unkown,English,UK,10/08/1999
3796,Unkown,English,UK,06/07/1989
3797,Unkown,English,UK,05/12/1996
3798,Unkown,English,UK,12/06/2000
3799,Unkown,English,UK,02/10/1996
3800,Color,English,Canada,13/09/2006
3823,Color,Japanese,Japan,13/10/2011
3824,Unkown,English,Japan,21/10/2011
3825,Unkown,English,Japan,28/10/2011
3826,Unkown,English,Japan,04/11/2011
3827,Unkown,English,Japan,11/11/2011
3828,Unkown,English,Japan,18/11/2011
3829,Unkown,English,Japan,25/11/2011
3830,Unkown,English,Japan,02/12/2011
3831,Unkown,English,Japan,09/12/2011
3832,Unkown,English,Japan,16/12/2011
3833,Color,French,Canada,13/10/2010
3834,Color,English,Unkown,01/01/1800
3835,Unkown,English,Canada,05/12/2004
3836,Unkown,English,Canada,07/11/2004
3837,Unkown,English,Canada,21/11/2004
3839,Unkown,English,Canada,13/09/2004
3841,Unkown,English,Canada,13/09/2005
3842,Unkown,English,Canada,13/09/2005
3843,Unkown,English,Canada,03/10/2004
3845,Unkown,English,Canada,14/11/2004
3846,Unkown,English,Canada,31/10/2004
3847,Unkown,English,Canada,12/09/2004
3848,Unkown,English,Canada,19/09/2004
3849,Unkown,English,Canada,24/10/2004
3850,Unkown,English,Canada,28/11/2004
3851,Color,Spanish,Mexico,04/12/2003
3852,Color,German,Unkown,01/01/1800
3853,Unkown,English,Austria,09/01/1970
3854,Unkown,English,Austria,08/01/1970
3855,Unkown,English,Austria,11/01/1970
3856,Color,Spanish,USA,13/09/2013
3857,Unkown,English,USA,13/09/2013
3858,Unkown,English,USA,13/09/2013
3859,Unkown,English,USA,13/09/2013
3860,Color,Spanish,Unkown,01/01/1800
3861,Unkown,English,Spain,06/07/2011
3862,Unkown,English,Spain,04/07/2011
3864,Color,English,Australia,16/02/2004
3865,Unkown,English,Australia,05/04/2004
3866,Unkown,English,Australia,12/04/2004
3867,Unkown,English,Australia,02/06/2004
3868,Unkown,English,Australia,09/06/2004
3869,Unkown,English,Australia,30/06/2004
3870,Unkown,English,Australia,07/07/2004
3871,Color,German,Unkown,01/01/1800
3872,Color,German,Germany,25/08/2008
3873,Color,German,Germany,05/09/2008
3874,Color,German,Germany,20/01/2009
3875,Color,German,Germany,23/01/2009
3876,Color,German,Germany,26/01/2009
3877,Color,German,Germany,28/01/2009
3878,Color,German,Germany,29/01/2009
3879,Color,German,Germany,30/01/2009
3880,Color,German,Germany,02/02/2009
3881,Color,German,Germany,03/02/2009
3882,Color,German,Germany,04/02/2009
3883,Color,German,Germany,05/02/2009
3884,Color,German,Germany,08/09/2008
3885,Color,German,Germany,06/02/2009
3886,Color,German,Germany,09/09/2008
3887,Color,German,Germany,10/09/2008
3888,Color,German,Germany,11/09/2008
3889,Color,German,Germany,12/09/2008
3890,Color,German,Germany,15/09/2008
3891,Color,German,Germany,16/09/2008
3892,Color,German,Germany,17/09/2008
3893,Color,German,Germany,18/09/2008
3894,Color,German,Germany,26/08/2008
3895,Color,German,Germany,19/09/2008
3896,Color,German,Germany,21/09/2008
3897,Color,German,Germany,21/09/2008
3898,Color,German,Germany,22/09/2008
3899,Color,German,Germany,23/09/2008
3900,Color,German,Germany,24/09/2008
3901,Color,German,Germany,29/09/2008
3902,Color,German,Germany,30/09/2008
3903,Color,German,Germany,01/10/2008
3904,Color,German,Germany,02/10/2008
3905,Color,German,Germany,27/08/2008
3906,Color,German,Germany,06/10/2008
3907,Color,German,Germany,07/10/2008
3908,Color,German,Germany,08/10/2008
3909,Color,German,Germany,09/10/2008
3910,Color,German,Germany,10/10/2008
3911,Color,German,Germany,13/10/2008
3912,Color,German,Germany,14/10/2008
3913,Color,German,Germany,15/10/2008
3914,Color,German,Germany,16/10/2008
3915,Color,German,Germany,28/08/2008
3916,Color,German,Germany,17/10/2008
3917,Color,German,Germany,29/08/2008
3918,Color,German,Germany,01/09/2008
3919,Color,German,Germany,20/11/2008
3920,Color,German,Germany,21/11/2008
3921,Color,German,Germany,24/11/2008
3922,Color,German,Germany,25/11/2008
3923,Color,German,Germany,26/11/2008
3924,Color,German,Germany,27/11/2008
3925,Color,German,Germany,28/11/2008
3926,Color,German,Germany,02/09/2008
3927,Color,German,Germany,01/12/2008
3928,Color,German,Germany,02/12/2008
3929,Color,German,Germany,03/12/2008
3930,Color,German,Germany,04/12/2008
3931,Color,German,Germany,05/12/2008
3932,Color,German,Germany,08/12/2008
3933,Color,German,Germany,09/12/2008
3934,Color,German,Germany,10/12/2008
3935,Color,German,Germany,11/12/2008
3936,Color,German,Germany,12/12/2008
3937,Color,German,Germany,03/09/2008
3938,Color,German,Germany,15/12/2008
3939,Color,German,Germany,16/12/2008
3940,Color,German,Germany,17/12/2008
3941,Color,German,Germany,18/12/2008
3942,Color,German,Germany,19/12/2008
3943,Color,German,Germany,20/12/2008
3944,Color,German,Germany,22/12/2008
3945,Color,German,Germany,29/12/2008
3946,Color,German,Germany,30/12/2008
3947,Color,German,Germany,02/01/2009
3948,Color,German,Germany,04/09/2008
3949,Color,German,Germany,05/01/2009
3950,Color,German,Germany,06/01/2009
3951,Color,German,Germany,07/01/2009
3952,Color,German,Germany,08/01/2009
3953,Color,German,Germany,09/01/2009
3954,Color,German,Germany,12/01/2009
3955,Color,German,Germany,13/01/2009
3956,Color,German,Germany,14/01/2009
3957,Color,German,Germany,15/01/2009
3958,Color,German,Germany,16/01/2009
3959,Color,German,Germany,28/10/2008
3960,Color,German,Germany,21/10/2008
3961,Color,German,Germany,23/10/2008
3962,Color,German,Germany,06/11/2008
3963,Color,German,Germany,31/10/2008
3964,Color,German,Germany,18/11/2008
3965,Color,German,Germany,12/11/2008
3966,Color,German,Germany,10/11/2008
3967,Color,German,Germany,03/11/2008
3968,Color,German,Germany,30/10/2008
3969,Color,German,Germany,27/10/2008
3970,Color,German,Germany,24/10/2008
3971,Color,German,Germany,17/10/2008
3972,Color,German,Germany,17/11/2008
3973,Color,German,Germany,19/11/2008
3974,Color,German,Germany,11/11/2008
3975,Color,German,Germany,11/11/2008
3976,Color,German,Germany,07/11/2008
3977,Color,German,Germany,04/11/2008
3978,Color,German,Germany,05/11/2008
3979,Color,German,Germany,29/10/2008
3980,Color,German,Germany,13/11/2008
3981,Color,German,Germany,22/10/2008
3982,Color,Czech,Czech Republic,13/09/2006
3983,Color,Swedish,Sweden,25/03/2013
3984,Unkown,English,Sweden,25/03/2013
3985,Unkown,English,Sweden,01/04/2013
3986,Unkown,English,Sweden,15/04/2013
3987,Unkown,English,Sweden,22/04/2013
3988,Unkown,English,Sweden,29/04/2013
3989,Unkown,English,Sweden,06/05/2013
3990,Unkown,English,Sweden,13/05/2013
3991,Unkown,English,Sweden,08/04/2013
3992,Color,Finnish,Finland,16/07/1999
3993,Color,Danish,Denmark,07/03/2010
3994,Unkown,English,Denmark,06/02/2011
3995,Unkown,English,Denmark,18/04/2010
3996,Unkown,English,Denmark,19/12/2010
3997,Unkown,English,Denmark,27/02/2011
3998,Unkown,English,Denmark,28/03/2010
3999,Unkown,English,Denmark,30/01/2011
4000,Unkown,English,Denmark,13/02/2011
4001,Unkown,English,Denmark,20/02/2011
4002,Unkown,English,Denmark,21/03/2010
4003,Unkown,English,Denmark,07/03/2010
4004,Unkown,English,Denmark,11/04/2010
4005,Unkown,English,Denmark,14/03/2010
4006,Color,German,Austria,25/11/2005
4007,Unkown,English,Austria,30/12/2005
4008,Unkown,English,Austria,13/12/2005
4009,Unkown,English,Austria,13/12/2005
4010,Unkown,English,Austria,13/12/2005
4011,Unkown,English,Austria,13/12/2005
4012,Unkown,English,Austria,30/12/2005
4013,Unkown,English,Austria,25/11/2005
4014,Unkown,English,Austria,13/12/2005
4015,Unkown,English,Austria,13/12/2005
4016,Unkown,English,Austria,13/12/2005
4017,Color,Japanese,Japan,06/10/2009
4018,Unkown,English,Japan,06/10/2009
4019,Unkown,English,Japan,27/10/2009
4020,Unkown,English,Japan,20/10/2009
4021,Unkown,English,Japan,10/11/2009
4022,Unkown,English,Japan,01/12/2009
4023,Unkown,English,Japan,13/10/2009
4024,Unkown,English,Japan,03/11/2009
4025,Unkown,English,Japan,17/11/2009
4026,Unkown,English,Japan,24/11/2009
4027,Color,Japanese,Japan,08/11/1965
4028,Unkown,English,Japan,08/02/1989
4029,Unkown,English,Japan,20/09/1979
4030,Unkown,English,Japan,22/10/1984
4031,Unkown,English,Japan,10/12/1986
4032,Unkown,English,Japan,20/05/1987
4033,Color,Japanese,Japan,25/08/2007
4034,Unkown,English,Japan,22/08/2007
4035,Color,English,USA,13/09/1997
4036,Unkown,English,USA,15/01/1998
4037,Color,English,UK,15/04/2006
4038,Color,English,Unkown,01/01/1800
4039,Color,Spanish,Argentina,15/09/2003
4040,Unkown,English,USA,18/04/2013
4041,Color,Spanish,USA,15/11/2004
4042,Unkown,English,USA,11/11/2004
4044,Unkown,English,USA,13/01/2005
4048,Unkown,English,USA,09/01/2006
4049,Unkown,English,USA,05/06/2007
4050,Unkown,English,USA,15/11/2004
4051,Unkown,English,USA,12/10/2007
4052,Unkown,English,USA,12/06/2008
4053,Unkown,English,USA,04/07/2008
4054,Unkown,English,USA,16/01/2009
4055,Unkown,English,USA,10/03/2009
4056,Unkown,English,USA,15/03/2009
4057,Unkown,English,USA,24/05/2009
4058,Unkown,English,USA,29/05/2009
4059,Unkown,English,USA,13/02/2010
4060,Unkown,English,USA,29/04/2013
4062,Unkown,English,USA,03/03/2011
4063,Unkown,English,USA,17/02/2007
4064,Unkown,English,USA,13/03/2006
4065,Unkown,English,USA,19/02/2009
4066,Unkown,English,USA,28/10/2010
4067,Unkown,English,USA,08/03/2011
4068,Unkown,English,USA,20/02/2011
4069,Unkown,English,USA,06/06/2010
4070,Unkown,English,USA,12/10/2010
4071,Unkown,English,USA,13/10/2010
4072,Unkown,English,USA,20/10/2010
4073,Unkown,English,USA,06/05/2009
4074,Unkown,English,USA,07/01/2011
4075,Unkown,English,USA,16/10/2010
4076,Unkown,English,USA,10/06/2010
4077,Unkown,English,USA,08/06/2010
4078,Unkown,English,USA,25/10/2010
4079,Unkown,English,USA,01/03/2011
4080,Unkown,English,USA,06/01/2011
4081,Unkown,English,USA,29/10/2010
4082,Unkown,English,USA,17/10/2010
4083,Unkown,English,USA,27/10/2010
4084,Unkown,English,USA,12/08/2010
4085,Unkown,English,USA,05/01/2011
4086,Unkown,English,USA,25/02/2011
4087,Unkown,English,USA,24/02/2011
4088,Unkown,English,USA,11/05/2009
4089,Unkown,English,USA,20/06/2011
4090,Unkown,English,USA,04/03/2011
4091,Unkown,English,USA,10/03/2011
4092,Unkown,English,USA,11/03/2011
4093,Unkown,English,Mexico,11/11/2010
4094,Unkown,English,USA,20/05/2009
4095,Unkown,English,USA,05/01/2011
4096,Unkown,English,USA,07/03/2011
4097,Unkown,English,USA,25/05/2009
4098,Unkown,English,USA,13/09/2010
4099,Unkown,English,USA,02/03/2011
4100,Unkown,English,USA,24/10/2010
4101,Unkown,English,USA,23/10/2010
4102,Unkown,English,USA,20/07/2010
4103,Unkown,English,USA,04/01/2011
4104,Unkown,English,USA,09/05/2005
4105,Unkown,English,USA,09/03/2011
4106,Unkown,English,USA,14/06/2010
4107,Unkown,English,USA,03/06/2010
4108,Unkown,English,USA,11/10/2010
4109,Unkown,English,USA,18/06/2009
4111,Unkown,English,USA,17/03/2009
4113,Unkown,English,USA,28/04/2011
4114,Unkown,English,USA,27/04/2006
4115,Unkown,English,USA,20/07/2010
4116,Unkown,English,USA,01/11/2012
4117,Unkown,English,USA,03/08/2010
4118,Unkown,English,USA,14/02/2011
4119,Color,Spanish,USA,11/01/2008
4120,Unkown,English,USA,10/10/2009
4121,Unkown,English,USA,13/09/2011
4122,Unkown,English,USA,26/09/2012
4123,Unkown,English,USA,20/06/2008
4124,Unkown,English,USA,02/03/2006
4125,Color,Spanish,Chile,31/05/2011
4126,Unkown,English,Chile,13/09/2011
4127,Unkown,English,Chile,27/07/2011
4128,Unkown,English,Chile,18/07/2011
4129,Unkown,English,Chile,17/08/2011
4130,Unkown,English,Chile,13/09/2011
4131,Unkown,English,Chile,14/09/2011
4132,Unkown,English,Chile,06/08/2011
4133,Unkown,English,Chile,20/06/2011
4134,Unkown,English,Chile,31/05/2011
4135,Unkown,English,Chile,10/06/2011
4136,Unkown,English,Chile,29/06/2011
4137,Unkown,English,Chile,08/07/2011
4138,Black and White,German,Germany,13/11/2006
4152,Color,Japanese,Japan,09/04/2002
4153,Unkown,English,Japan,29/10/2002
4154,Unkown,English,Japan,21/01/2003
4155,Unkown,English,Japan,28/01/2003
4156,Unkown,English,Japan,04/02/2003
4157,Unkown,English,Japan,18/02/2003
4158,Unkown,English,Japan,25/02/2003
4159,Unkown,English,Japan,04/03/2003
4160,Unkown,English,Japan,05/11/2002
4161,Unkown,English,Japan,12/11/2002
4162,Unkown,English,Japan,19/11/2002
4163,Unkown,English,Japan,26/11/2002
4164,Unkown,English,Japan,03/12/2002
4165,Unkown,English,Japan,10/12/2002
4166,Unkown,English,Japan,17/12/2002
4167,Unkown,English,Japan,14/01/2003
4168,Unkown,English,Japan,07/01/2003
4169,Unkown,English,Japan,11/03/2003
4170,Unkown,English,Japan,05/07/2003
4171,Unkown,English,Japan,23/08/2003
4172,Unkown,English,Japan,26/07/2003
4173,Unkown,English,Japan,02/08/2003
4174,Unkown,English,Japan,16/08/2003
4175,Unkown,English,Japan,30/08/2003
4176,Unkown,English,Japan,20/10/2002
4177,Unkown,English,Japan,15/10/2002
4178,Unkown,English,Japan,03/09/2002
4179,Unkown,English,Japan,10/09/2002
4180,Unkown,English,Japan,17/09/2002
4181,Unkown,English,Japan,24/09/2002
4182,Unkown,English,Japan,01/10/2002
4183,Unkown,English,Japan,08/10/2002
4184,Unkown,English,Japan,16/07/2002
4185,Unkown,English,Japan,09/04/2002
4186,Unkown,English,Japan,18/06/2002
4187,Unkown,English,Japan,25/06/2002
4188,Unkown,English,Japan,02/07/2002
4189,Unkown,English,Japan,16/04/2002
4190,Unkown,English,Japan,23/04/2002
4191,Unkown,English,Japan,30/04/2002
4192,Unkown,English,Japan,07/05/2002
4193,Unkown,English,Japan,21/05/2002
4194,Unkown,English,Japan,28/05/2002
4195,Unkown,English,Japan,04/06/2002
4196,Unkown,English,Japan,11/06/2002
4197,Unkown,English,Japan,09/07/2002
4198,Color,Greek,Greece,13/09/2005
4199,Color,English,Unkown,01/01/1800
4202,Unkown,English,USA,13/03/2008
4203,Unkown,English,USA,13/09/2008
4205,Unkown,English,USA,11/04/2008
4206,Color,English,USA,01/01/2011
4207,Unkown,English,USA,03/06/2011
4208,Unkown,English,USA,07/07/2011
4209,Black and White,English,USA,18/09/1964
4210,Color,English,USA,07/10/1966
4211,Color,English,USA,06/01/1967
4212,Black and White,English,USA,25/12/1964
4213,Black and White,English,USA,28/02/1966
4214,Black and White,English,USA,20/11/1964
4215,Black and White,English,USA,07/02/1966
4216,Black and White,English,USA,13/12/1965
4217,Black and White,English,USA,11/10/1965
4218,Color,English,USA,02/12/1966
4219,Black and White,English,USA,21/03/1966
4220,Black and White,English,USA,28/03/1966
4221,Black and White,English,USA,06/11/1964
4222,Black and White,English,USA,07/03/1966
4223,Black and White,English,USA,12/03/1965
4224,Color,English,USA,23/09/1966
4225,Black and White,English,USA,29/01/1965
4226,Black and White,English,USA,03/01/1966
4227,Black and White,English,USA,25/09/1964
4228,Color,English,USA,30/09/1966
4229,Color,English,USA,09/09/1966
4230,Black and White,English,USA,18/09/1964
4231,Black and White,English,USA,15/11/1965
4232,Color,English,USA,30/12/1966
4233,Black and White,English,USA,04/12/1964
4234,Black and White,English,USA,08/11/1965
4235,Black and White,English,USA,08/01/1965
4236,Black and White,English,USA,27/11/1964
4237,Color,English,USA,16/09/1966
4238,Black and White,English,USA,26/03/1965
4239,Black and White,English,USA,23/04/1965
4240,Black and White,English,USA,30/04/1965
4241,Color,English,USA,14/10/1966
4242,Black and White,English,USA,30/10/1964
4243,Black and White,English,USA,20/09/1965
4244,Black and White,English,USA,01/11/1965
4245,Black and White,English,USA,25/10/1965
4246,Black and White,English,USA,04/04/1966
4247,Color,English,USA,16/12/1966
4248,Black and White,English,USA,11/12/1964
4249,Black and White,English,USA,22/11/1965
4250,Black and White,English,USA,27/12/1965
4251,Color,English,USA,09/12/1966
4252,Black and White,English,USA,15/01/1965
4253,Color,English,USA,28/10/1966
4254,Black and White,English,USA,12/02/1965
4255,Black and White,English,USA,23/10/1964
4256,Black and White,English,USA,09/04/1965
4257,Color,English,USA,23/12/1966
4258,Color,English,USA,11/11/1966
4259,Black and White,English,USA,07/05/1965
4260,Black and White,English,USA,14/03/1966
4261,Black and White,English,USA,18/10/1965
4262,Black and White,English,USA,13/11/1964
4263,Color,English,USA,13/01/1967
4264,Black and White,English,USA,04/10/1965
4265,Black and White,English,USA,06/12/1965
4266,Black and White,English,USA,13/09/1965
4267,Black and White,English,USA,22/01/1965
4268,Black and White,English,USA,02/10/1964
4269,Black and White,English,USA,02/04/1965
4270,Black and White,English,USA,31/01/1966
4271,Color,English,USA,04/11/1966
4272,Black and White,English,USA,10/01/1966
4273,Black and White,English,USA,16/10/1964
4274,Black and White,English,USA,21/02/1966
4275,Black and White,English,USA,18/12/1964
4276,Black and White,English,USA,19/03/1965
4277,Black and White,English,USA,26/02/1965
4278,Black and White,English,USA,05/03/1965
4279,Black and White,English,USA,27/09/1965
4280,Black and White,English,USA,01/01/1965
4281,Black and White,English,USA,05/02/1965
4282,Color,English,USA,18/11/1966
4283,Black and White,English,USA,14/02/1966
4284,Black and White,English,USA,17/01/1966
4285,Black and White,English,USA,16/04/1965
4286,Black and White,English,USA,29/11/1965
4287,Black and White,English,USA,24/01/1966
4288,Color,English,USA,19/06/2005
4289,Unkown,English,USA,31/12/2005
4290,Unkown,English,USA,30/10/2006
4291,Unkown,English,USA,08/10/2006
4292,Unkown,English,USA,24/09/2006
4293,Unkown,English,USA,20/11/2006
4294,Unkown,English,USA,27/11/2006
4295,Unkown,English,USA,22/10/2006
4296,Unkown,English,USA,16/05/2007
4297,Unkown,English,USA,10/12/2006
4298,Unkown,English,USA,17/10/2005
4299,Unkown,English,USA,06/11/2006
4300,Unkown,English,USA,12/11/2006
4301,Unkown,English,USA,04/12/2006
4302,Unkown,English,USA,29/06/2007
4303,Unkown,English,USA,18/12/2006
4304,Unkown,English,USA,13/11/2005
4305,Unkown,English,USA,31/10/2005
4306,Unkown,English,USA,24/10/2005
4307,Unkown,English,USA,20/11/2005
4308,Unkown,English,USA,06/11/2005
4309,Unkown,English,USA,26/10/2006
4310,Unkown,English,USA,02/10/2006
4311,Color,Catalan,Spain,18/01/2004
4312,Unkown,English,Spain,18/01/2004
4313,Color,Russian,Unkown,01/01/1800
4314,Color,English,USA,20/12/2011
4315,Unkown,English,USA,20/12/2011
4316,Color,Dutch,Unkown,01/01/1800
4317,Unkown,English,Netherlands,26/10/1991
4318,Unkown,English,Netherlands,20/11/1997
4319,Unkown,English,Netherlands,23/10/1997
4320,Unkown,English,Netherlands,08/09/1998
4321,Unkown,English,Netherlands,16/11/1991
4322,Unkown,English,Netherlands,14/11/1992
4323,Unkown,English,Netherlands,27/11/1997
4324,Unkown,English,Netherlands,28/11/1992
4325,Unkown,English,Netherlands,21/11/1992
4326,Unkown,English,Netherlands,18/11/1995
4327,Unkown,English,Netherlands,01/04/1990
4328,Unkown,English,Netherlands,13/09/1993
4329,Unkown,English,Netherlands,13/09/1993
4330,Unkown,English,Netherlands,19/01/1991
4331,Unkown,English,Netherlands,16/01/1993
4332,Unkown,English,Netherlands,13/09/1996
4333,Unkown,English,Netherlands,04/12/1993
4334,Unkown,English,Netherlands,05/11/1994
4335,Unkown,English,Netherlands,02/11/1991
4336,Unkown,English,Netherlands,09/11/1992
4338,Unkown,English,Netherlands,07/01/1995
4339,Unkown,English,Netherlands,11/12/1993
4340,Unkown,English,Netherlands,29/12/1990
4341,Unkown,English,Netherlands,21/12/1991
4342,Unkown,English,Netherlands,13/09/1996
4343,Unkown,English,Netherlands,08/10/1994
4344,Unkown,English,Netherlands,21/01/1995
4345,Unkown,English,Netherlands,09/11/1991
4346,Unkown,English,Netherlands,26/10/1991
4347,Unkown,English,Netherlands,18/09/1997
4348,Unkown,English,Netherlands,16/09/1995
4349,Unkown,English,Netherlands,13/09/1995
4350,Unkown,English,Netherlands,07/10/1995
4351,Unkown,English,Netherlands,12/01/1991
4352,Unkown,English,Netherlands,09/10/1993
4353,Unkown,English,Netherlands,20/11/1997
