subject_1,subject_2,<wasBornOnDate>_1,<wasBornOnDate>_2,<hasHeight>,<diedOnDate>_1,<diedOnDate>_2
99,30,34,12,-1,1,2
99,31,23,28,-1,51,6
99,32,50,101,-1,1,2
99,33,92,95,-1,1,2
99,34,63,50,51,1,2
99,35,53,33,-1,1,2
99,36,8,123,-1,31,43
99,37,87,98,-1,1,2
99,38,75,77,44,1,2
99,39,98,68,-1,1,2
99,40,59,97,-1,1,2
99,41,100,9,-1,1,2
99,42,104,122,-1,1,2
99,43,99,18,-1,1,2
99,44,71,103,-1,1,2
99,45,111,3,-1,1,2
99,46,24,38,-1,61,33
99,47,88,69,-1,1,2
99,48,26,41,-1,13,28
99,49,23,96,-1,19,32
99,50,64,70,-1,1,2
99,51,4,76,-1,25,20
99,52,50,44,-1,1,2
99,53,78,29,-1,1,2
99,54,93,68,-1,1,2
99,55,104,113,-1,1,2
99,56,82,74,-1,1,2
99,57,121,8,-1,1,2
99,58,47,40,25,1,2
99,59,20,122,-1,33,69
99,60,69,81,-1,1,2
99,61,93,7,-1,1,2
99,62,60,98,-1,1,2
99,63,13,43,-1,47,46
99,64,35,19,-1,60,47
99,65,111,75,-1,66,3
99,66,77,57,44,1,2
99,67,55,93,-1,1,2
99,68,119,46,-1,1,2
99,69,84,108,-1,1,2
99,70,46,63,-1,64,35
99,71,74,63,-1,1,2
99,72,111,97,-1,1,2
99,73,64,18,-1,1,2
99,74,26,51,-1,1,2
99,75,35,48,-1,1,2
99,76,32,48,-1,60,58
99,77,12,26,-1,31,30
99,78,62,32,-1,54,16
99,79,5,70,-1,13,12
99,80,83,76,-1,1,2
99,81,37,65,-1,36,73
99,82,44,55,-1,59,47
99,83,74,31,-1,1,2
99,84,90,97,-1,1,2
99,85,64,66,-1,1,2
99,86,58,91,-1,1,2
99,87,72,48,-1,1,2
99,88,31,11,-1,33,72
99,89,68,24,-1,1,2
99,90,14,20,-1,30,41
99,91,43,33,-1,44,20
99,92,93,57,-1,1,2
99,93,115,18,-1,1,2
99,94,68,37,-1,1,2
99,95,62,17,-1,38,44
99,96,42,58,-1,36,55
99,97,77,4,-1,1,2
99,98,33,120,-1,49,35
99,99,10,120,-1,20,63
99,100,20,13,-1,47,73
99,101,67,26,-1,1,2
99,102,55,90,-1,1,2
99,103,25,27,-1,47,57
99,104,91,83,-1,1,2
99,105,12,55,-1,24,39
99,106,22,13,-1,38,63
99,107,14,100,-1,26,50
99,108,9,46,-1,8,53
99,109,72,111,-1,1,2
99,110,4,69,-1,7,34
99,111,77,24,-1,1,2
99,112,24,90,-1,49,4
99,113,4,87,-1,17,26
99,114,12,52,-1,35,6
99,115,45,88,-1,1,2
99,116,102,13,-1,1,2
99,117,8,44,-1,27,68
99,118,123,86,-1,1,2
99,119,29,89,-1,56,23
99,120,12,64,-1,26,15
99,121,35,70,-1,35,22
99,122,70,67,-1,1,2
99,123,4,92,-1,15,63
99,124,82,60,-1,1,2
99,125,94,82,-1,1,2
99,126,91,71,-1,1,2
99,127,77,95,-1,1,2
99,128,17,77,-1,11,25
99,129,87,19,-1,1,2
99,130,113,33,-1,1,2
99,131,15,36,-1,43,8
99,132,96,117,-1,1,2
99,133,97,70,-1,1,2
99,134,56,77,-1,1,2
99,135,64,107,-1,1,2
99,136,57,21,-1,1,2
99,137,113,97,-1,1,2
99,138,70,55,-1,1,2
99,139,108,52,-1,1,17
99,140,77,103,-1,1,2
99,141,76,123,-1,1,2
99,142,88,67,-1,1,2
99,143,77,115,-1,1,2
99,144,63,34,-1,1,2
99,145,105,84,-1,1,2
99,146,106,25,-1,1,2
99,147,68,42,-1,1,2
99,148,87,32,-1,1,2
99,149,97,95,-1,1,2
99,150,111,6,-1,1,2
99,151,79,34,-1,1,2
99,152,82,59,-1,1,2
99,153,115,57,-1,1,2
99,154,90,63,39,1,2
99,155,82,37,-1,34,5
99,156,85,71,-1,1,2
99,157,88,115,-1,1,2
99,158,96,103,-1,1,2
99,159,122,121,-1,1,2
99,160,23,66,-1,55,44
99,161,11,99,-1,35,58
99,162,19,5,-1,43,46
99,163,98,19,-1,1,2
99,164,86,31,-1,1,2
99,165,114,109,-1,1,2
99,166,112,71,-1,1,2
99,167,115,54,-1,1,2
99,168,124,39,-1,1,2
99,169,81,104,-1,1,2
99,170,113,42,-1,1,2
99,171,96,8,-1,1,2
99,172,107,88,-1,1,2
99,173,69,17,-1,1,2
99,174,42,18,-1,1,2
99,175,33,77,-1,57,43
99,176,21,57,-1,59,27
100,1,53,38,-1,1,2
100,2,14,81,-1,36,49
100,3,43,45,-1,1,2
100,4,25,54,-1,67,18
100,5,87,51,-1,1,2
100,6,87,72,-1,1,2
100,7,71,78,-1,1,2
100,8,15,64,-1,13,11
100,9,4,89,-1,18,9
100,10,61,100,-1,69,12
100,11,86,35,-1,1,2
100,12,37,50,-1,1,44
100,13,9,29,-1,36,39
100,14,98,99,-1,1,2
100,15,98,79,-1,1,2
100,16,65,97,-1,1,2
100,17,90,82,-1,1,2
100,18,62,91,-1,1,2
100,19,117,9,-1,1,2
100,20,94,58,-1,1,2
100,21,48,103,-1,1,2
100,22,35,46,-1,1,2
100,23,19,91,-1,41,44
100,24,10,117,-1,25,21
100,25,3,100,-1,5,54
100,26,64,38,-1,1,2
100,27,35,65,-1,75,31
100,28,13,57,-1,36,23
100,29,99,39,-1,1,2
100,30,58,91,-1,1,2
100,31,33,7,-1,69,38
100,32,57,55,-1,1,2
100,33,92,60,-1,1,2
100,34,64,66,-1,1,2
100,35,74,46,-1,1,2
100,36,84,56,-1,1,2
100,37,84,2,-1,1,2
100,38,65,20,-1,1,2
100,39,84,45,-1,1,2
100,40,40,1,-1,59,42
100,41,51,79,-1,1,2
100,42,38,109,-1,13,28
100,43,36,71,-1,1,2
100,44,52,115,-1,1,2
100,45,25,38,-1,68,14
100,46,60,88,-1,1,2
100,47,13,90,-1,2,72
100,48,35,90,-1,59,30
100,49,26,38,-1,41,12
100,50,50,30,-1,1,2
100,51,75,5,-1,1,2
100,52,13,87,-1,24,19
100,53,8,65,-1,4,35
100,54,27,59,-1,62,33
100,55,43,26,-1,70,68
100,56,47,21,-1,1,2
100,57,18,15,-1,35,48
100,58,39,16,-1,32,44
100,59,26,117,-1,63,7
100,60,59,96,-1,1,2
100,61,61,65,-1,72,11
100,62,63,74,-1,1,2
100,63,14,112,-1,34,41
100,64,87,93,-1,1,2
100,65,116,19,-1,1,2
100,66,111,40,22,1,2
100,67,25,54,-1,36,6
100,68,84,31,-1,1,2
100,69,43,35,-1,1,2
100,70,27,79,-1,32,21
100,71,36,25,-1,43,24
100,72,35,43,-1,32,62
100,73,47,4,-1,1,2
100,74,3,33,-1,1,50
100,75,15,80,-1,23,19
100,76,52,119,-1,71,47
100,77,44,65,-1,47,7
100,78,2,45,-1,14,54
100,79,74,123,-1,1,2
100,80,9,37,-1,2,17
100,81,9,24,-1,19,69
100,82,73,79,-1,1,2
100,83,87,66,-1,1,2
100,84,81,45,-1,1,2
100,85,23,40,-1,53,35
100,86,110,46,-1,1,2
100,87,6,49,-1,5,22
100,88,12,99,-1,52,29
100,89,67,64,-1,1,2
100,90,8,62,-1,16,56
100,91,39,15,-1,1,2
100,92,111,115,-1,1,2
100,93,84,78,-1,1,2
100,94,111,112,-1,1,2
100,95,104,94,-1,1,2
100,96,98,68,-1,1,2
100,97,18,52,-1,26,24
100,98,25,53,-1,46,42
100,99,12,6,-1,11,56
100,100,42,18,-1,45,28
100,101,6,51,-1,6,47
100,102,84,23,-1,1,2
100,103,66,108,-1,1,2
100,104,34,15,-1,72,51
100,105,65,59,-1,1,2
100,106,99,84,-1,1,2
100,107,41,76,-1,60,4
100,108,107,102,-1,1,2
100,109,95,111,-1,1,2
100,110,56,67,-1,1,2
100,111,89,20,-1,1,2
100,112,113,95,-1,1,2
100,113,116,101,-1,1,2
100,114,118,21,-1,1,2
100,115,78,11,-1,1,2
100,116,100,35,-1,1,2
100,117,96,90,-1,1,2
100,118,28,15,-1,1,2
100,119,64,53,-1,1,2
100,120,119,77,-1,1,2
100,121,100,114,-1,1,2
100,122,81,105,-1,1,2
100,123,115,53,-1,1,2
100,124,8,117,-1,15,50
100,125,17,78,-1,28,34
100,126,88,77,-1,1,2
100,127,67,11,-1,1,2
100,128,28,69,-1,56,23
100,129,121,66,-1,1,2
100,130,25,42,-1,59,51
100,131,46,91,-1,71,19
100,132,90,56,-1,1,2
100,133,13,88,-1,26,45
100,134,29,41,-1,46,15
100,135,25,68,-1,35,70
100,136,31,93,-1,73,28
100,137,101,120,-1,1,2
100,138,98,114,-1,1,2
100,139,11,50,-1,34,9
100,140,62,44,-1,1,2
100,141,31,62,-1,1,2
100,142,9,84,-1,20,62
100,143,88,72,-1,1,2
100,144,28,22,-1,70,29
100,145,97,110,-1,1,2
100,146,34,53,-1,46,22
100,147,7,89,-1,12,13
100,148,19,120,-1,28,70
100,149,52,2,-1,1,2
100,150,44,101,-1,1,2
100,151,1,70,-1,4,58
100,152,59,64,-1,1,2
100,153,44,66,-1,1,2
100,154,71,17,-1,52,13
100,155,48,101,-1,1,2
100,156,5,30,-1,2,57
100,157,22,20,-1,25,24
100,158,40,108,-1,73,33
100,159,77,106,-1,1,2
100,160,108,57,-1,1,2
100,161,62,43,-1,1,2
100,162,40,7,-1,67,40
100,163,43,103,-1,54,71
100,164,64,57,-1,67,59
100,165,74,102,-1,1,2
100,166,29,17,-1,69,33
100,167,69,8,-1,1,2
100,168,30,79,-1,28,63
100,169,35,95,-1,68,46
100,170,1,84,-1,3,50
100,171,18,16,-1,22,5
100,172,19,55,-1,59,42
100,173,34,113,-1,65,46
100,174,63,51,-1,1,2
100,175,40,42,-1,1,2
100,176,60,114,-1,1,2
101,1,79,73,-1,1,2
101,2,16,79,-1,20,2
101,3,67,6,-1,71,6
101,4,56,81,-1,1,2
101,5,89,44,-1,1,2
101,6,5,51,-1,10,55
101,7,31,102,-1,50,22
101,8,16,59,-1,10,61
101,9,36,48,-1,73,25
101,10,38,98,-1,66,5
101,11,38,42,-1,54,49
101,12,58,99,-1,1,2
101,13,19,85,-1,45,1
101,14,76,52,-1,1,2
101,15,7,10,-1,6,33
101,16,35,93,-1,1,2
101,17,85,68,-1,1,2
101,18,55,122,-1,1,2
101,19,34,65,-1,71,40
101,20,67,58,-1,1,2
101,21,21,50,-1,53,62
101,22,63,60,-1,1,2
101,23,25,123,-1,32,1
101,24,30,22,-1,1,2
101,25,8,14,-1,30,68
101,26,52,111,-1,1,2
101,27,25,11,-1,47,45
101,28,106,74,-1,1,2
101,29,44,45,-1,1,2
101,30,42,19,-1,1,2
101,31,18,103,-1,17,42
101,32,12,74,-1,20,18
101,33,51,59,-1,1,2
101,34,70,113,-1,1,2
101,35,23,21,-1,29,54
101,36,78,49,-1,1,2
101,37,55,78,-1,67,54
101,38,6,100,-1,25,46
101,39,25,53,-1,52,68
101,40,118,70,-1,1,2
101,41,36,36,-1,49,70
101,42,42,71,-1,1,2
101,43,52,116,-1,75,11
101,44,13,3,-1,29,42
101,45,38,76,-1,1,2
101,46,60,97,-1,36,63
101,47,15,62,-1,12,55
101,48,91,122,-1,1,2
101,49,31,85,-1,43,25
101,50,55,36,-1,1,2
101,51,32,76,-1,71,61
101,52,43,110,-1,38,59
101,53,65,117,-1,1,2
101,54,46,26,-1,70,38
101,55,26,75,-1,45,42
101,56,66,112,-1,1,2
101,57,51,77,-1,1,2
101,58,14,19,-1,34,41
101,59,54,40,-1,67,63
101,60,47,79,-1,1,2
101,61,27,34,-1,51,71
101,62,55,66,-1,1,2
101,63,39,45,-1,72,71
101,64,38,2,-1,47,44
101,65,33,6,-1,19,52
101,66,12,3,-1,28,13
101,67,46,80,-1,66,13
101,68,112,53,-1,1,2
101,69,57,49,-1,1,2
101,70,70,113,-1,1,2
101,71,49,117,-1,1,2
101,72,51,104,-1,59,7
101,73,69,15,-1,56,20
101,74,38,96,-1,47,43
101,75,21,5,-1,31,62
101,76,21,86,-1,52,32
101,77,46,56,-1,1,2
101,78,58,94,-1,1,2
101,79,49,3,-1,34,27
101,80,51,83,-1,1,2
101,81,47,6,-1,45,25
101,82,23,12,-1,64,38
101,83,53,86,-1,1,2
101,84,47,71,-1,54,39
101,85,25,32,-1,33,70
101,86,56,84,-1,1,2
101,87,3,67,-1,15,3
101,88,52,88,-1,1,2
101,89,49,41,-1,1,2
101,90,73,87,-1,1,2
101,91,89,47,-1,1,2
101,92,39,88,-1,33,26
101,93,71,106,-1,1,2
101,94,65,12,-1,1,2
101,95,56,109,-1,1,2
101,96,86,110,-1,1,2
101,97,27,120,-1,61,56
101,98,60,11,-1,1,2
101,99,89,25,-1,1,2
101,100,5,115,-1,5,63
101,101,60,69,-1,1,2
101,102,23,101,-1,61,18
101,103,72,41,-1,1,2
101,104,95,19,-1,1,2
101,105,28,50,-1,1,2
101,106,29,112,-1,43,70
101,107,18,2,-1,19,62
101,108,20,99,-1,38,43
101,109,20,31,-1,58,21
101,110,42,89,-1,1,2
101,111,65,62,-1,1,2
101,112,62,2,-1,40,60
101,113,60,1,-1,1,2
101,114,107,84,-1,1,2
101,115,61,79,-1,71,67
101,116,85,2,-1,1,2
101,117,89,100,-1,1,2
101,118,101,52,-1,1,2
101,119,78,8,-1,1,2
101,120,86,67,-1,1,2
101,121,87,79,-1,1,2
101,122,107,8,-1,1,2
101,123,62,75,-1,74,73
101,124,61,108,-1,1,2
101,125,64,17,-1,1,2
101,126,82,32,-1,1,2
101,127,67,6,-1,1,2
101,128,84,35,-1,1,2
101,129,58,36,-1,1,2
101,130,88,94,-1,1,2
101,131,88,72,-1,1,2
101,132,60,109,-1,50,43
101,133,107,43,-1,1,2
101,134,83,86,-1,1,2
101,135,54,30,57,64,12
101,136,72,105,-1,1,2
101,137,79,31,-1,74,69
101,138,54,46,-1,65,1
101,139,56,30,-1,1,2
101,140,46,119,-1,30,27
101,141,86,28,-1,1,2
101,142,64,122,-1,1,2
101,143,105,83,47,1,2
101,144,122,99,-1,1,2
101,145,35,66,-1,1,2
101,146,102,15,-1,1,2
101,147,120,104,-1,1,2
101,148,91,25,-1,1,2
101,149,95,105,-1,1,2
101,150,116,75,13,1,2
101,151,30,93,-1,64,71
101,152,32,10,-1,71,35
101,153,68,69,-1,70,4
101,154,34,77,-1,54,19
101,155,115,38,-1,1,2
101,156,100,110,-1,1,2
101,157,76,55,-1,1,2
101,158,116,14,-1,1,2
101,159,99,28,-1,1,2
101,160,117,30,-1,1,2
101,161,14,110,-1,62,42
101,162,12,28,-1,1,2
101,163,122,96,27,75,12
101,164,118,44,-1,1,2
101,165,47,18,-1,1,2
101,166,103,123,-1,1,2
101,167,41,17,-1,1,2
101,168,36,87,-1,1,2
101,169,61,107,-1,1,2
101,170,18,123,-1,67,52
101,171,30,22,-1,47,40
101,172,75,5,-1,1,2
101,173,95,77,-1,1,2
101,174,32,34,-1,73,33
101,175,23,33,-1,31,58
101,176,19,14,-1,13,24
102,1,3,93,-1,16,56
102,2,10,23,-1,9,42
102,3,34,17,-1,1,2
102,4,53,23,-1,1,2
102,5,97,72,-1,1,2
102,6,48,122,-1,1,2
102,7,117,77,-1,1,2
102,8,66,104,-1,1,2
102,9,81,93,-1,1,2
102,10,100,58,-1,1,2
102,11,86,104,-1,38,73
102,12,107,21,-1,1,2
102,13,75,54,-1,1,2
102,14,86,122,-1,1,2
102,15,108,121,-1,1,2
102,16,78,72,-1,1,2
102,17,87,85,-1,1,2
102,18,75,92,-1,1,2
102,19,84,97,-1,1,2
102,20,116,51,-1,58,41
102,21,76,90,-1,1,2
102,22,97,90,-1,1,2
102,23,74,78,-1,1,2
102,24,66,3,-1,1,2
102,25,114,58,-1,1,2
102,26,112,87,52,1,2
102,27,55,6,-1,1,2
102,28,86,34,-1,1,2
102,29,76,22,-1,1,2
102,30,72,119,-1,1,2
102,31,87,55,42,44,47
102,32,78,83,-1,1,2
102,33,114,92,-1,1,2
102,34,59,9,-1,1,2
102,35,76,93,-1,1,2
102,36,112,30,-1,1,2
102,37,98,50,-1,1,2
102,38,121,53,-1,1,2
102,39,77,80,-1,1,2
102,40,111,5,-1,1,2
102,41,71,6,-1,51,29
102,42,19,72,-1,30,52
102,43,13,83,-1,44,74
102,44,119,87,-1,1,2
102,45,5,110,-1,18,36
102,46,52,62,-1,1,2
102,47,101,106,-1,1,2
102,48,5,53,-1,16,14
102,49,67,28,-1,1,2
102,50,16,32,-1,37,7
102,51,63,38,-1,1,2
102,52,86,118,-1,1,2
102,53,30,100,-1,41,59
102,54,5,59,-1,5,18
102,55,39,92,-1,15,27
102,56,77,53,-1,1,2
102,57,31,96,-1,1,2
102,58,25,121,-1,51,24
102,59,104,68,-1,1,2
102,60,122,94,-1,1,2
102,61,72,68,-1,1,2
102,62,63,90,-1,1,2
102,63,15,80,-1,23,19
102,64,31,4,-1,1,2
102,65,65,71,-1,1,2
102,66,37,24,-1,1,2
102,67,41,34,-1,1,2
102,68,15,89,-1,27,27
102,69,22,4,-1,55,47
102,70,49,87,-1,1,2
102,71,36,18,-1,61,63
102,72,16,98,-1,35,40
102,73,11,109,-1,31,49
102,74,62,102,-1,1,2
102,75,56,4,-1,1,2
102,76,50,88,-1,1,2
102,77,25,54,-1,51,47
102,78,40,48,-1,58,1
102,79,13,5,-1,9,48
102,80,37,2,-1,55,33
102,81,12,79,-1,4,32
102,82,16,40,-1,45,30
102,83,78,58,-1,1,2
102,84,42,83,-1,1,2
102,85,77,91,-1,1,2
102,86,37,30,-1,48,39
102,87,36,73,-1,1,2
102,88,16,65,-1,55,64
102,89,36,55,-1,65,15
102,90,15,30,-1,36,54
102,91,27,119,-1,62,72
102,92,55,53,-1,1,2
102,93,43,35,-1,56,23
102,94,35,116,-1,1,2
102,95,72,23,-1,67,28
102,96,53,104,-1,51,58
102,97,17,106,-1,41,1
102,98,10,27,-1,23,46
102,99,81,60,-1,1,2
102,100,48,28,-1,1,2
102,101,48,64,-1,1,2
102,102,35,68,-1,8,26
102,103,5,115,-1,4,40
102,104,21,4,-1,61,33
102,105,39,68,-1,1,2
102,106,69,84,-1,1,2
102,107,3,48,-1,7,57
102,108,83,45,-1,1,2
102,109,57,47,-1,60,66
102,110,22,48,-1,44,32
102,111,70,113,-1,1,2
102,112,84,18,-1,1,2
102,113,63,79,-1,1,2
102,114,28,31,-1,13,33
102,115,2,111,-1,9,49
102,116,58,105,-1,1,2
102,117,77,119,-1,1,2
102,118,108,101,-1,1,2
102,119,17,60,-1,26,14
102,120,30,73,-1,1,2
102,121,55,74,-1,1,2
102,122,15,108,-1,31,5
102,123,30,43,-1,1,2
102,124,103,59,-1,1,2
102,125,46,19,-1,1,2
102,126,43,76,-1,1,2
102,127,33,12,-1,1,2
102,128,32,35,-1,61,45
102,129,57,3,-1,1,2
102,130,41,16,-1,58,37
102,131,110,67,-1,1,2
102,132,37,28,-1,1,2
102,133,99,91,-1,1,2
102,134,19,98,-1,33,48
102,135,96,116,-1,1,2
102,136,68,42,-1,1,2
102,137,90,97,-1,1,2
102,138,51,28,-1,36,59
102,139,71,90,-1,1,2
102,140,60,97,-1,1,2
102,141,101,8,-1,1,2
102,142,107,37,-1,1,2
102,143,56,24,-1,1,2
102,144,70,36,-1,1,2
102,145,98,58,-1,1,2
102,146,51,86,-1,1,2
102,147,76,1,-1,1,2
102,148,24,39,-1,64,69
102,149,33,75,-1,40,20
102,150,9,109,-1,17,37
102,151,68,34,-1,1,2
102,152,15,102,-1,43,65
102,153,21,49,-1,14,19
102,154,58,80,-1,1,2
102,155,12,102,-1,32,40
102,156,48,13,-1,1,2
102,157,35,48,-1,72,57
102,158,19,30,-1,17,34
102,159,24,38,-1,4,40
102,160,80,123,-1,1,2
102,161,73,86,-1,1,2
102,162,80,62,-1,1,2
102,163,1,91,-1,3,4
102,164,17,38,-1,21,51
102,165,22,30,-1,43,31
102,166,12,59,-1,25,71
102,167,60,11,-1,1,2
102,168,15,28,-1,37,30
102,169,37,8,-1,1,2
102,170,30,30,-1,72,72
102,171,68,122,-1,1,2
102,172,13,21,-1,8,50
102,173,59,7,-1,1,2
102,174,99,38,-1,1,2
102,175,38,22,-1,75,19
102,176,28,69,-1,63,20
103,1,63,122,-1,51,69
103,2,69,54,-1,1,2
103,3,112,34,-1,1,2
103,4,63,30,-1,1,2
103,5,48,26,-1,1,2
103,6,70,113,-1,1,2
103,7,51,96,-1,1,2
103,8,22,120,-1,31,45
103,9,36,64,-1,59,31
103,10,58,91,-1,1,2
103,11,42,103,38,40,68
103,12,38,86,-1,37,26
103,13,107,40,-1,1,2
103,14,79,23,-1,1,2
103,15,42,70,-1,58,37
103,16,16,41,-1,18,49
103,17,34,32,-1,1,2
103,18,62,67,-1,1,2
103,19,107,32,-1,1,2
103,20,84,52,-1,1,2
103,21,32,79,-1,22,61
103,22,114,49,-1,1,2
103,23,76,52,-1,61,33
103,24,23,58,-1,50,59
103,25,106,77,-1,1,2
103,26,37,34,-1,41,43
103,27,22,62,-1,55,30
103,28,3,36,-1,6,16
103,29,19,36,-1,19,66
103,30,67,8,52,43,41
103,31,2,112,-1,10,65
103,32,76,27,-1,1,2
103,33,17,67,-1,15,52
103,34,40,62,-1,35,28
103,35,11,88,-1,9,17
103,36,73,47,-1,1,2
103,37,40,113,-1,1,2
103,38,67,18,-1,1,2
103,39,17,21,-1,30,28
103,40,54,98,-1,49,30
103,41,27,21,-1,40,61
103,42,3,93,-1,8,9
103,43,38,99,-1,74,46
103,44,35,63,-1,60,46
103,45,50,102,-1,1,2
103,46,23,32,-1,6,72
103,47,46,106,-1,1,2
103,48,46,17,-1,1,2
103,49,90,41,-1,1,2
103,50,29,55,-1,33,65
103,51,61,13,-1,1,2
103,52,63,11,-1,1,2
103,53,81,92,-1,1,2
103,54,42,122,-1,1,2
103,55,42,93,-1,1,2
103,56,5,9,-1,3,9
103,57,31,113,-1,46,47
103,58,4,21,-1,13,46
103,59,60,114,-1,1,2
103,60,14,32,-1,44,51
103,61,59,35,-1,71,37
103,62,48,93,-1,1,2
103,63,56,55,-1,1,2
103,64,53,80,-1,1,2
103,65,62,6,-1,1,2
103,66,14,19,-1,30,28
103,67,45,85,-1,1,2
103,68,64,81,-1,1,2
103,69,34,22,-1,47,26
103,70,12,91,-1,25,54
103,71,28,69,-1,57,39
103,72,17,111,-1,50,39
103,73,12,118,-1,17,64
103,74,30,83,-1,63,2
103,75,1,12,-1,9,64
103,76,28,101,-1,64,27
103,77,86,80,-1,1,2
103,78,60,49,-1,1,2
103,79,78,95,-1,1,2
103,80,66,43,-1,1,2
103,81,63,63,-1,61,50
103,82,97,22,-1,1,2
103,83,77,103,-1,1,2
103,84,99,58,-1,1,2
103,85,66,37,-1,1,2
103,86,66,56,-1,1,2
103,87,61,118,-1,1,2
103,88,60,24,-1,67,34
103,89,71,67,-1,1,2
103,90,108,90,-1,1,2
103,91,57,93,-1,1,2
103,92,89,107,-1,1,2
103,93,84,115,-1,1,2
103,94,109,7,-1,1,2
103,95,60,86,-1,70,25
103,96,79,118,-1,1,2
103,97,93,36,-1,1,2
103,98,79,73,-1,1,2
103,99,77,117,-1,1,2
103,100,89,34,-1,1,2
103,101,88,111,-1,1,2
103,102,45,8,-1,1,2
103,103,96,38,-1,1,2
103,104,21,22,-1,17,41
103,105,30,82,-1,30,7
103,106,90,106,-1,1,2
103,107,37,40,-1,71,40
103,108,75,85,-1,1,2
103,109,52,27,-1,55,13
103,110,52,19,-1,55,31
103,111,17,16,-1,28,21
103,112,74,11,-1,1,2
103,113,121,87,-1,1,2
103,114,48,33,-1,1,2
103,115,29,89,-1,48,72
103,116,35,53,-1,71,8
103,117,33,113,-1,44,72
103,118,63,99,44,72,13
103,119,91,9,-1,1,2
103,120,69,108,-1,1,2
103,121,83,101,-1,1,2
103,122,26,30,-1,52,52
103,123,81,109,-1,44,27
103,124,76,78,-1,1,2
103,125,24,120,-1,19,44
103,126,50,70,-1,61,41
103,127,97,33,-1,1,2
103,128,95,12,-1,24,15
103,129,96,27,-1,1,2
103,130,78,5,-1,56,23
103,131,81,10,-1,1,2
103,132,58,16,-1,1,2
103,133,63,29,-1,1,2
103,134,67,13,-1,1,2
103,135,74,82,-1,1,2
103,136,14,40,-1,28,30
103,137,35,84,-1,1,2
103,138,66,62,-1,1,2
103,139,31,13,-1,1,2
103,140,85,57,-1,1,2
103,141,51,55,-1,1,2
103,142,45,92,-1,1,2
103,143,22,94,-1,18,43
103,144,38,26,-1,74,7
103,145,45,57,-1,1,2
103,146,42,18,-1,1,2
103,147,30,69,-1,71,19
103,148,44,74,-1,1,2
103,149,3,43,-1,28,46
103,150,13,106,-1,20,52
103,151,51,44,-1,69,22
103,152,32,109,-1,1,2
103,153,51,81,-1,72,4
103,154,10,117,-1,52,71
103,155,33,27,-1,46,63
103,156,42,18,51,1,2
103,157,69,51,-1,1,2
103,158,124,41,-1,1,2
103,159,103,36,-1,1,2
103,160,10,25,-1,28,36
103,161,53,80,-1,1,2
103,162,50,35,-1,44,3
103,163,82,110,-1,1,2
103,164,13,45,-1,21,73
103,165,4,96,-1,7,42
103,166,41,6,-1,1,2
103,167,35,46,-1,1,2
103,168,68,37,-1,1,2
103,169,107,101,-1,1,2
103,170,64,108,-1,1,2
103,171,30,44,-1,45,49
103,172,20,84,-1,52,17
103,173,24,35,-1,44,26
103,174,1,102,-1,9,21
103,175,2,58,-1,3,45
103,176,41,105,-1,46,69
104,1,65,29,-1,1,2
104,2,29,68,-1,1,2
104,3,31,113,-1,67,18
104,4,10,59,-1,27,28
104,5,13,62,-1,15,28
104,6,47,113,-1,1,2
104,7,15,114,-1,15,1
104,8,113,55,-1,1,2
104,9,42,116,-1,68,32
104,10,8,54,-1,19,58
104,11,71,41,-1,1,2
104,12,104,15,-1,1,2
104,13,68,110,-1,1,2
104,14,93,12,-1,1,2
104,15,34,46,-1,1,2
104,16,39,80,-1,61,24
104,17,100,71,-1,1,2
104,18,91,97,-1,1,2
104,19,39,18,-1,39,58
104,20,83,118,-1,1,2
104,21,116,50,-1,8,28
104,22,60,111,-1,1,2
104,23,106,78,-1,1,2
104,24,8,69,-1,12,65
104,25,56,31,-1,1,2
104,26,45,25,-1,26,55
104,27,56,111,-1,59,46
104,28,57,121,-1,1,2
104,29,42,13,-1,56,30
104,30,66,21,-1,1,2
104,31,78,33,-1,1,2
104,32,44,107,-1,1,2
104,33,53,10,-1,74,52
104,34,56,3,-1,58,2
104,35,44,11,-1,1,2
104,36,81,77,-1,1,2
104,37,42,87,-1,1,2
104,38,28,73,-1,71,66
104,39,101,83,-1,1,2
104,40,44,1,-1,51,53
104,41,59,18,-1,1,2
104,42,47,89,-1,1,2
104,43,23,31,-1,53,53
104,44,54,30,-1,59,71
104,45,62,3,-1,48,74
104,46,57,60,-1,39,50
104,47,31,60,-1,68,23
104,48,36,65,-1,36,13
104,49,5,123,-1,9,46
104,50,77,26,-1,1,2
104,51,35,83,-1,43,14
104,52,34,78,-1,54,13
104,53,61,98,-1,1,2
104,54,22,104,-1,42,69
104,55,41,109,-1,36,6
104,56,25,21,-1,54,8
104,57,24,82,-1,57,21
104,58,47,7,-1,1,2
104,59,17,30,-1,52,18
104,60,11,60,-1,13,28
104,61,28,78,-1,37,68
104,62,4,45,-1,9,30
104,63,42,66,-1,59,73
104,64,97,47,-1,1,2
104,65,76,52,-1,1,2
104,66,53,24,-1,1,2
104,67,77,103,-1,73,53
104,68,61,38,-1,1,2
104,69,35,9,-1,54,15
104,70,38,122,-1,74,2
104,71,36,59,-1,73,39
104,72,40,91,-1,58,70
104,73,60,76,-1,47,16
104,74,44,120,-1,1,2
104,75,110,88,-1,1,2
104,76,26,120,-1,45,61
104,77,89,45,-1,1,2
104,78,116,37,-1,1,2
104,79,99,2,-1,1,2
